point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,55.43493303612601,97.48750930721674,206,0,outer_ring
1,51.54743827472723,96.31820448179988,259,0,outer_ring
2,46.10478388672275,94.75872142465326,441,0,outer_ring
3,42.73560828333997,91.655425187614,529,0,outer_ring
4,40.66223057499714,88.55474719226842,567,0,outer_ring
5,38.58885286665432,85.06715403314344,610,0,outer_ring
6,35.47883684227952,80.02922198238582,646,0,outer_ring
7,32.88713997592072,77.70158865106231,2497,2,octagram
8,28.740485635513934,74.59666109212823,679,0,outer_ring
9,25.88952811386827,71.49445219093853,685,0,outer_ring
10,22.77951208949347,66.45652014018091,688,0,outer_ring
11,22.00203335246949,61.81049805909856,4874,5,text_en_1919
12,22.00203335246949,57.16610729991106,695,0,outer_ring
13,23.03867166850147,52.91090742849378,701,0,outer_ring
14,25.63036853486028,50.98116579254024,5235,5,text_en_1919
15,29.25880479352993,50.9887790522101,1884,1,inner_ring
16,32.62798039691272,50.99584832583469,2640,2,octagram
17,35.21967726327153,51.38840269760593,2571,2,octagram
18,40.14391141698116,51.39873482710051,2552,2,octagram
19,44.031507254658806,52.95495502837714,3376,3,stroke_nan
20,46.62320412101761,54.1215409839693,3323,3,stroke_nan
21,49.9923797244004,55.28965763332525,3349,3,stroke_nan
22,53.1023957487752,55.68319892489535,2427,2,octagram
23,56.730832007444846,56.07782797647567,3816,4,stroke_kai
24,59.32252887380366,58.018445515888736,2278,2,octagram
25,61.39590658214648,62.28017088696566,2291,2,octagram
26,61.65506616115447,66.53808962820767,2375,2,octagram
27,61.91422574016247,69.24784457367682,1746,1,inner_ring
28,57.50831074446883,55.30542771454959,3911,4,stroke_kai
29,54.91661387811003,49.88156741981141,3926,4,stroke_kai
30,52.58407659075921,46.006314066679984,3455,3,stroke_nan
31,48.178161595065575,38.25645176251312,3684,3,stroke_nan
32,49.47406056638441,42.12953001978476,3520,3,stroke_nan
33,51.029018040432376,44.06797225125773,3538,3,stroke_nan
34,45.32730514969877,36.315391077266135,3634,3,stroke_nan
35,42.73560828333997,32.43959395016978,3783,3,stroke_nan
36,38.58885286665432,31.26984576683866,2827,2,octagram
37,34.960517684263536,30.101084715386737,2785,2,octagram
38,32.368820817904734,32.030826351340274,2719,2,octagram
39,29.77712395154592,36.66977915879802,5252,5,text_en_1919
40,33.4054591339367,41.32178296557507,2705,2,octagram
41,36.51557623459036,45.58558301646108,3571,3,stroke_nan
42,38.07053370863834,49.072189043706885,3500,3,stroke_nan
43,29.517964372537925,35.89510317288114,5303,5,text_en_1919
44,29.517964372537925,32.02484462564557,5360,5,text_en_1919
45,29.77712395154592,28.929161436195848,1956,1,inner_ring
46,31.85050165988873,26.61131646040196,5428,5,text_en_1919
47,35.73799642128752,25.0713094861836,711,0,outer_ring
48,40.92139015400513,25.08218538964312,5558,5,text_en_1919
49,44.031507254658806,25.475726893293555,5463,5,text_en_1919
50,47.14152327903359,28.57857998449889,2936,2,octagram
51,49.47406056638441,31.29268533376792,2972,2,octagram
52,51.54743827472723,34.78027849289292,3739,3,stroke_nan
53,53.62071490679119,37.49383985611668,4250,4,stroke_kai
54,55.17577345711802,40.59332967540133,3607,3,stroke_nan
55,56.730832007444846,42.14475632704416,4015,4,stroke_kai
56,59.32252887380366,44.47238965836768,3998,4,stroke_kai
57,62.432544898178456,46.02697832566915,3950,4,stroke_kai
58,65.02424176453727,46.80654848935084,3211,2,octagram
59,68.13425778891207,47.97412136474186,3238,2,octagram
60,70.72595465527087,53.78509807952152,3259,2,octagram
61,71.76269404758172,60.75375889811186,2233,2,octagram
62,71.76269404758172,64.62411807347846,1671,1,inner_ring
63,69.6893163392389,69.65117422077655,1720,1,inner_ring
64,46.8823637000256,80.05314909724497,4492,5,text_en_1919
65,48.178161595065575,84.31324293434673,4327,5,text_en_1919
66,49.9923797244004,85.47809693991304,389,0,outer_ring
67,53.1023957487752,85.48462243957269,4411,5,text_en_1919
68,55.43493303612601,86.26354820115841,211,0,outer_ring
69,56.730832007444846,86.26626728306347,4340,5,text_en_1919
70,56.21241177315,83.1689525596386,4643,5,text_en_1919
71,53.87997556207805,80.84186321436036,4487,5,text_en_1919
72,51.28827869571924,78.9013463030783,1762,1,inner_ring
73,49.9923797244004,78.89862722117326,4631,5,text_en_1919
74,47.91900201605758,77.73312881351099,2468,2,octagram
75,29.517964372537925,59.89108855263961,1874,1,inner_ring
76,29.517964372537925,62.21328393223337,4825,5,text_en_1919
77,31.07302292286475,62.603562580013815,2503,2,octagram
78,58.02662990248483,99.81514263854024,159,0,outer_ring
79,61.91422574016247,99.4362838802646,118,0,outer_ring
80,65.02424176453727,97.89464558415142,74,0,outer_ring
81,68.65257694692805,94.4190158764158,40,0,outer_ring
