x,y
52.09216781316322,97.96152427473845
51.28809909943409,95.43153110869424
46.428406059228415,94.0777640407081
42.64016021582914,91.31662120272392
41.022485441133696,90.62003116722522
38.92026269158465,85.3096748824926
32.93069920724891,79.07063236190206
30.835605771803195,77.18139410082652
29.536272614302867,74.35856628800396
26.56240160345492,72.49614667389402
23.91204589977187,65.8188895858529
22.44313298407805,61.21535880868502
23.196653981304333,58.16294319663102
23.242496217560223,51.57037139749398
25.446752098597326,52.999051908746516
30.112581652997754,52.49235166498694
33.28405132571025,52.54093135154066
36.092867989778824,50.62990931261609
40.99972381588219,50.20236152083076
44.048606003516895,50.4260008986954
47.36696767784157,55.21996533961502
52.66395044266045,55.73843182435991
52.815985788136395,54.26038083049628
58.659043056849626,54.53906946076473
59.113866778057975,57.94153940650948
61.043077811580275,63.92334515646021
62.27848101115623,66.30535750155944
64.01929488690098,68.86761412827713
57.626205151115045,54.239462511302676
52.742644239444544,48.34042410764178
53.18404194931634,45.486787827116245
46.93542633029353,39.795910335496956
51.888200570564074,40.91339142192439
48.823350280773745,42.2599387545921
46.35568363154327,38.1937544470865
42.477937314804535,29.273230524446184
40.06887403115344,30.989755700892434
36.385629575444554,29.66875807590653
32.91854448559403,32.94072668502207
29.259466252530956,39.66768354821261
34.92381247894409,40.61210729037737
36.583480440576615,42.93004338969029
39.22239447685338,50.212935174660366
28.991046952389727,36.780852150740415
31.96294789007943,31.082060143643165
30.560242720654056,29.048988665299955
32.591745292998084,26.38535353009461
33.57918467170812,23.258582145006596
40.57863377058428,26.221789993967494
41.39382066596199,24.605250468253686
44.76864879740524,26.01838748930603
51.18129231875268,32.62008631191824
50.55504277314476,35.54550570365749
54.91360597319007,38.64322583345432
53.23809266089088,39.701550204155815
57.98631349141065,44.36605988944113
59.303324488604055,47.93930526093613
63.639268549045475,43.95106702039919
64.22182301331668,45.213383979043904
66.32236269226563,48.79021553652258
70.28270973650532,53.473123377521624
73.02827257898652,58.49333721616359
71.35679794077,63.87840542705324
69.55083204801018,71.53561540565583
45.03053240477779,78.9828576063314
47.59337694514216,84.12166936545489
47.92260168077585,84.98689382970451
53.42803926486062,84.57260399595644
56.16250199813344,85.62032245059783
58.85552449438417,85.85149446630399
55.85815420383194,82.50870529627947
51.91251531218087,81.81276219617219
51.885708552670934,78.415983387453
49.510816202101374,78.0600856045435
50.0986264220287,77.67234966516271
30.04325705704046,61.79449213673742
30.014416239457354,61.01889055243471
31.260948018897132,65.84466777325048
57.767219790089634,99.85642559603491
62.19642000121815,99.33187917488779
64.4960205722147,98.05621710745207
67.77541454773807,94.80145895340436
72.09154394806424,90.89788719687498
71.96248117708312,85.28351148129589
73.61314210951043,83.87742916409253
74.43057020423151,79.66850077731854
76.59969109686365,76.20898698346251
78.66845304928994,71.09501073664475
79.96650213940671,65.80765698079144
81.218238704903,59.01936453334332
83.02353396156273,55.26855038812878
85.23472955494175,50.463281091311636
85.19065481455743,46.73548756448412
88.68890217536499,45.26526973985449
89.04162432472783,43.44167809580246
93.02541651353805,39.154963771896895
95.22617463348287,36.756935517843786
97.73965224055274,34.16325052941155
58.348488476647226,39.23082152337197
59.88843190894131,40.51993849087416
63.71662669854158,30.282878087629307
63.848690612888944,30.66276946115193
66.30756885325312,24.63089536975595
62.4344500120468,22.482382444286618
73.7285175983713,22.322329555458143
71.78334481093471,24.494165847124684
68.11665977853272,23.12843830888891
64.03776084856948,18.231062922858573
63.81262443524746,20.252351247437737
63.214418621199556,21.004300980481556
58.622882001534954,19.730554342441888
54.8879982140736,18.504761236559794
52.752515989167996,19.30008968778335
50.95610164324203,17.949002174883585
48.17438746771973,15.704522639398173
45.42998136689309,14.419684867907552
48.83635327772169,16.332720347309916
50.39886395750805,15.41195349647378
51.606077466748715,13.221256045278933
55.05254658371998,13.39703721256554
52.59458681912692,13.561091977389518
48.43520648873369,11.17634609609979
46.53979496737733,10.269915780867548
45.35893810463052,6.528123932058604
51.56706653514189,10.033556798630109
52.2331384008608,10.593510471671243
57.86763033883383,10.334355653538967
60.18494213307339,9.92536250938986
64.1868332679964,12.818564392148518
66.11932612450873,11.248486818426155
71.932038891579,11.361551200891634
74.86470300996136,11.14208156760472
77.13408517776823,9.923664919792062
67.70233155789705,9.008346731163833
68.57748933979042,6.048146265392909
68.32907831108534,2.724726287105131
34.98992059967477,23.898012117401898
41.22260048438379,24.756212273678898
90.78721499142112,41.73230335080854
48.97703250975793,95.71240399976809
48.04386700249365,95.93404909017372
42.65575643720211,92.0313064083235
