point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,49.58857824882925,89.54224256867003,64,0,outer_ring
1,44.187586891381116,88.35941937633716,79,0,outer_ring
2,48.158537394591306,88.90362323724982,69,0,outer_ring
3,41.62347152578769,87.99864023042848,85,0,outer_ring
4,39.59853159687097,87.35801562549982,89,0,outer_ring
5,40.125554239834635,87.40600118436184,88,0,outer_ring
6,31.929617018531093,83.11562668077435,103,0,outer_ring
7,34.468160473545254,85.4645236508575,99,0,outer_ring
8,38.815206313553155,86.86667497781286,91,0,outer_ring
9,32.516402383916805,83.70081245433848,102,0,outer_ring
10,16.859351194697794,67.14164565803333,116,0,outer_ring
11,31.374495879356513,52.87095792851543,365,2,octagram
12,30.285604997522466,55.08162558864229,363,2,octagram
13,12.51696238969887,43.16102878431299,120,0,outer_ring
14,30.574037089683625,54.46307290886047,364,2,octagram
15,33.69650826386665,49.36594821916368,368,2,octagram
16,32.1720861290591,51.88738907265471,366,2,octagram
17,39.91800096250655,62.001158294189665,352,2,octagram
18,49.94599190232353,53.018433671606914,461,3,stroke_nan
19,46.071363179063304,62.38981589200707,448,3,stroke_nan
20,48.792810506923786,55.87008259775352,458,3,stroke_nan
21,51.36580554295402,59.002086283964196,451,3,stroke_nan
22,56.30665479638822,54.953404210488564,521,4,stroke_kai
23,50.67674375378915,58.15521684072516,452,3,stroke_nan
24,60.63734237509319,57.41120076124056,516,4,stroke_kai
25,70.91064375182803,61.29067696395611,315,2,octagram
26,68.84013911677741,71.46065074969847,251,1,inner_ring
27,65.79926856856515,73.08046058262954,325,2,octagram
28,46.01781549816773,59.953752736294796,449,3,stroke_nan
29,56.767392924496136,46.920701249643464,540,4,stroke_kai
30,51.5737575764174,48.492652718286415,475,3,stroke_nan
31,47.87254950513374,44.52124468697245,486,3,stroke_nan
32,45.065880639578204,52.914642269978586,462,3,stroke_nan
33,52.097735857060435,41.043595683818985,496,3,stroke_nan
34,43.41796356864057,43.92833760700834,488,3,stroke_nan
35,41.09088576844702,30.121085397997472,389,2,octagram
36,39.4456141124026,42.51149059440525,493,3,stroke_nan
37,34.3655516706818,29.965705741193645,282,1,inner_ring
38,29.417898637326726,39.34677166716193,376,2,octagram
39,30.609815102795466,42.16761197917506,374,2,octagram
