point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,51.476051593534834,89.30594968637648,233,0,outer_ring
1,52.809269277417755,89.74779119257246,220,0,outer_ring
2,43.95660900822265,88.20576249292492,312,0,outer_ring
3,38.93629133660573,86.49101839599865,363,0,outer_ring
4,44.04547378071892,88.65817529779342,311,0,outer_ring
5,35.752654753838875,86.75057635959399,386,0,outer_ring
6,35.98401830269321,85.37949165500206,389,0,outer_ring
7,31.45538377504426,83.05312634711022,420,0,outer_ring
8,33.91504208809874,84.47091039699554,404,0,outer_ring
9,25.409663305795142,79.00075370700222,450,0,outer_ring
10,24.521456915385976,75.18962886158947,458,0,outer_ring
11,28.407992371731712,58.89189577530861,1444,2,octagram
12,26.462518313365646,56.215054009690675,1086,1,inner_ring
13,12.00915428296173,45.23076427686059,481,0,outer_ring
14,31.858600566234866,59.52947734807755,1434,2,octagram
15,29.19211225586287,56.95676772586461,1450,2,octagram
16,31.18427989778425,41.42799133626475,1500,2,octagram
17,42.00775012437178,52.86483397135777,1850,3,stroke_nan
18,41.66277066560851,57.20463930131718,1815,3,stroke_nan
19,44.413589080108615,52.886828270662654,1856,3,stroke_nan
20,46.672057971582085,54.94733644319639,1841,3,stroke_nan
21,51.986261078635906,56.879144123250875,1820,3,stroke_nan
22,52.68172486973109,45.76281945313123,1936,3,stroke_nan
23,61.54218187570342,56.166643447177826,2070,4,stroke_kai
24,56.48119743315542,57.92409177324824,2051,4,stroke_kai
25,60.286712911654774,62.50924738186771,2033,4,stroke_kai
26,54.72123096190865,68.40124942488926,1338,2,octagram
27,60.21833634535114,71.83065222279873,1319,2,octagram
28,60.96707666313525,58.4425768954434,2057,4,stroke_kai
29,56.50970015381071,47.4146276212112,2154,4,stroke_kai
30,59.202198938827436,49.30089270568782,2139,4,stroke_kai
31,60.89307696036993,41.56256557154199,2219,4,stroke_kai
32,48.29632222204247,43.62626585633659,1961,3,stroke_nan
33,46.34021501480614,45.73718298326579,1938,3,stroke_nan
34,45.21242551455298,40.215774081136075,1994,3,stroke_nan
35,46.6939278032913,35.15439558206398,2030,3,stroke_nan
36,41.372974388020545,22.466342033507193,1146,1,inner_ring
37,34.87648763090634,27.394781338101172,1134,1,inner_ring
38,30.225226515707114,34.43998673990707,1121,1,inner_ring
39,30.277530786654715,40.632190840281105,1503,2,octagram
40,31.769108412941076,43.27516229949566,1495,2,octagram
41,39.572413488551064,42.2797339520769,1977,3,stroke_nan
42,40.58654360304625,64.8923702188464,1401,2,octagram
43,30.44167682524,36.518272853083445,1522,2,octagram
44,27.311767579694884,37.35766156410502,1114,1,inner_ring
45,30.172081227193125,14.017233398764699,531,0,outer_ring
46,25.085937216889747,19.027306022109045,511,0,outer_ring
47,40.01821720462219,33.118821121254875,1553,2,octagram
48,35.12452714739919,10.425857176414844,556,0,outer_ring
49,47.03647942890687,20.784817368775208,1155,1,inner_ring
50,51.41421038223455,26.250479846900284,1612,2,octagram
51,52.377317228063625,42.56421179551022,1974,3,stroke_nan
52,53.12300951155089,38.62233559689308,2006,3,stroke_nan
53,60.216186922404496,41.20413482667729,2223,4,stroke_kai
54,51.52061432787085,44.35020429605201,1951,3,stroke_nan
55,63.50773430776729,52.55563136117842,2103,4,stroke_kai
56,61.18238545905177,49.27458287914911,2137,4,stroke_kai
57,75.04428766298436,50.58632956535098,1767,2,octagram
58,68.19966032011708,52.411755800805615,2106,4,stroke_kai
59,77.58228581192041,41.70487982154663,1740,2,octagram
60,74.80921356200422,47.1113078531551,1757,2,octagram
61,75.925604220025,50.644224280304876,1770,2,octagram
62,74.33218511460365,68.005156118639,996,1,inner_ring
63,71.74611543287904,69.52434172298554,1001,1,inner_ring
64,51.53409965558265,76.06330617117474,1035,1,inner_ring
65,49.93053300270866,70.44804886695013,1354,2,octagram
66,46.72205539998414,88.72044369242674,280,0,outer_ring
67,44.510771550027656,88.79510302988473,307,0,outer_ring
68,57.24976244227096,90.08730480811681,182,0,outer_ring
69,59.184472798165245,88.98342107772983,164,0,outer_ring
70,56.143345856040334,75.25149245585307,1028,1,inner_ring
71,66.19552493417204,69.96607756146518,1294,2,octagram
72,49.437471230623935,70.44627326006857,1356,2,octagram
73,47.933792092913514,70.76517104154895,1359,2,octagram
74,52.343971323712346,68.70519221899704,1346,2,octagram
75,41.524026379336874,64.47656408870684,1402,2,octagram
76,29.596731904474087,56.27704595759089,1451,2,octagram
77,42.099528535461836,72.55989327987767,1379,2,octagram
