point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,51.281161840112425,89.75897814073392,238,0,outer_ring
1,53.45286185441098,88.484403953715,215,0,outer_ring
2,44.408937956625266,88.62613881749614,307,0,outer_ring
3,38.80626729457837,86.66755935637306,362,0,outer_ring
4,43.40727486722766,89.76050181993733,312,0,outer_ring
5,34.1543509239629,86.08638740268441,396,0,outer_ring
6,36.36764975649825,84.25467791697965,387,0,outer_ring
7,31.828875169235552,83.16218111120423,418,0,outer_ring
8,34.47394121203316,84.18854483547352,402,0,outer_ring
9,24.57337363146816,78.58969533273905,451,0,outer_ring
10,21.847554631891654,73.89548623348622,463,0,outer_ring
11,27.15965523297765,58.967650200918364,1445,2,octagram
12,27.24707683555988,54.03169071556816,1089,1,inner_ring
13,11.466468887276644,42.42083632465878,482,0,outer_ring
14,31.030679669888947,59.41969741219784,1437,2,octagram
15,29.55578262924571,58.149790939722976,1443,2,octagram
16,34.27419152303644,46.902216585437564,1482,2,octagram
17,41.341522117151634,50.7860724216878,1875,3,stroke_nan
18,41.782376931115266,55.63196488576026,1833,3,stroke_nan
19,44.639958575450414,53.077112986877275,1856,3,stroke_nan
20,46.67874826737469,54.97746265516179,1841,3,stroke_nan
21,50.91227346894018,59.01028682711075,1804,3,stroke_nan
22,50.94710767017059,50.64957680359872,1878,3,stroke_nan
23,61.73516928729075,56.226409684215476,2070,4,stroke_kai
24,57.337283897499255,59.088361050542076,2048,4,stroke_kai
25,60.79993614890302,63.41961123151783,2033,4,stroke_kai
26,56.61300676261453,68.20276316937655,1335,2,octagram
27,60.51601568722083,70.89741035552571,1318,2,octagram
28,60.022195681389526,59.08552274509645,2049,4,stroke_kai
29,55.7354460749127,48.63502683761431,2141,4,stroke_kai
30,59.33018174255595,48.76242448734666,2146,4,stroke_kai
31,61.37835126955215,39.81148347174072,2228,4,stroke_kai
32,48.118532566878635,43.03434623511917,1963,3,stroke_nan
33,48.49597455018985,47.39590885818886,1920,3,stroke_nan
34,45.10602133700249,40.6847149204086,1991,3,stroke_nan
35,47.06611966833897,34.63773072380328,2029,3,stroke_nan
36,39.05642274079754,24.183182644851044,1142,1,inner_ring
37,34.31540093554239,27.188345532374957,1134,1,inner_ring
38,30.93862378296056,36.10851727180162,1521,2,octagram
39,30.37109008829499,41.06991822612163,1503,2,octagram
40,32.082736881285285,43.2357107415299,1495,2,octagram
41,38.86292998054401,41.10167618827927,1981,3,stroke_nan
42,40.91382313807683,65.80897196963414,1398,2,octagram
43,29.95272115869948,36.658503663726314,1518,2,octagram
44,27.2460508932872,38.127488081090874,1113,1,inner_ring
45,30.83633079947271,14.55934918188314,530,0,outer_ring
46,24.353317647776645,17.39957389922771,513,0,outer_ring
47,40.55249779879931,31.543876718102165,1555,2,octagram
48,35.41408030919828,8.16517748099156,563,0,outer_ring
49,46.57062648414784,20.800137854529467,1155,1,inner_ring
50,51.60049655782916,24.57827887335561,1610,2,octagram
51,52.33209154047221,44.41221446708694,1953,3,stroke_nan
52,57.276891333074765,34.687731769743124,2269,4,stroke_kai
53,59.98530464572025,41.37890492955995,2216,4,stroke_kai
