x,y
58.538669964025424,97.99130651253527
50.40757040681991,96.43088390973215
46.71562642358084,94.14520896336998
41.72153280953689,91.00710723540375
38.78863149851071,89.13107223101602
36.96646696158141,86.20884820136882
33.7990133690203,78.49538473197128
31.462879619826005,78.65542266019808
29.61137970079139,73.56977254266417
25.133557658744035,72.21545112180593
22.820199794574176,64.49567673402468
21.74754015364428,61.15819956278689
21.390824243881017,56.28069080044642
23.8911178865446,55.06929015126415
24.112741857009237,51.413568368149946
29.201154095132537,50.32335054857461
32.72830633739913,50.547389771993224
36.52090160782148,50.27216335302412
40.49211694276724,51.62822171733027
43.983355086487975,52.945983963931006
46.780017431829826,54.02159945983913
49.82792824486602,56.24870082180172
52.36524027388666,56.07442159378285
57.97409250959165,54.80429634113023
60.31886242244809,60.24221701082882
60.01508387974585,62.64574040938053
61.575085159881255,69.40923309577857
61.88593458389325,67.48299155260027
55.9366780235831,55.080227261063804
55.987286183115906,49.46730425192999
54.25019404115237,43.135701788841935
48.59346384109379,36.66298542756957
50.0157975839165,40.0528178354693
49.173116830125394,44.00569427701008
45.532371646737516,38.80719496118381
44.37947922248393,32.03196292975888
38.83377678107886,31.62682967978327
34.10380322102474,28.908254917289277
34.9801102987555,31.702156057414154
29.84214860152402,38.060941842989116
32.869120258387944,40.4226861111366
38.21977922885877,43.118340158265376
34.27518185474127,47.93173746950322
27.308649113173757,36.63848774814136
28.61952673224761,33.575601194379885
30.63859848884766,31.989292229683322
34.79723917472656,27.132907886240314
36.580593189521146,27.257452397420828
41.70278441455385,24.236732265969557
42.43781842014843,27.186180100571715
47.52008924536896,28.097221846083013
46.666834412982496,30.419201581461664
51.467132992073424,34.89492096030629
54.76196885522337,36.03930419621248
56.01658584816188,42.09762555631897
57.60944705890374,41.64211784533025
57.81699698608447,43.890112292148636
61.2969091579307,47.54283187060293
65.28821680635359,44.972499916883834
70.00934823826726,46.98727598334176
70.2678310122122,52.627661983026385
72.58008984557718,59.97639079525211
71.88880377436058,63.830183007001075
70.86002046421905,68.19630104058119
48.509094842415735,79.35328158082369
47.17229156106514,85.17125733570761
50.00099094017842,86.06908823373277
53.5807672631154,84.72653168943476
52.492098878205915,86.53672590002346
57.23346217253276,83.9781910571952
55.07625581977887,83.07380510958424
57.33139038898738,81.468293742378
53.21929307276151,80.02033697881811
49.85488920621387,79.00015914121141
46.274916200903334,78.66079535310293
26.75728487321582,61.71145386627384
28.445549277044773,61.60641904635268
29.601175445554563,63.167597110386055
58.07525426889592,99.95666292406895
62.60085554759105,99.42230127075274
63.60014681301809,95.14602681618909
68.2134748968111,92.51316037737064
70.06699545576235,92.01771360181615
72.30255185710973,87.2697541002236
75.08401952713854,82.33294125371899
75.2642540530769,79.17833154596143
78.08982102344889,75.6330187210288
80.01455013599187,70.72877837952305
80.22636943385106,69.04126923800717
82.58604220457164,60.54644503113547
81.90900406005856,55.06259484921139
87.34885995652185,52.99400740531446
87.65869101243892,47.42078377118314
86.82175337011724,46.25203693283941
85.8430358128104,41.02838250042575
90.35022339856955,39.004297267161796
92.03269846359079,36.58064709378914
92.88486877580968,33.40127461247675
59.06044046761946,40.82424073991322
62.41778731269923,36.103560360986286
61.945225914922446,32.91211840281657
63.75191160904855,26.835593344461742
66.27141845041291,23.99330266414272
64.95530194894985,24.4856486643857
72.71625437137376,24.70804857747141
71.23065600901464,22.05562483548471
68.20368345525038,24.58667492579698
65.73018444177346,19.127415916927607
64.81661010321,17.629398604646525
59.774019688085694,22.425732755442475
57.73819663781523,18.95761862753215
55.439323120100134,16.954185293830054
52.012971251927496,18.372706499857614
49.98373066153714,17.92313021005457
47.3182853325406,15.139762714332125
44.24623038405002,14.13130758927708
51.493522068669705,15.695839669695422
51.52325929236503,14.157520039616848
55.889311911603805,13.194703136232748
55.61263220521047,15.825433274095195
54.09714758356208,12.267247012487022
47.60298575762445,10.315353371589836
48.45481083181293,10.48457989690604
46.34041702650733,7.136007572445884
51.45536052579213,12.196519083429969
53.21004110011703,10.084167092548544
57.559170843108184,9.752348564996101
59.000021126492264,10.35942650581191
64.65206436939727,10.939321855156349
65.4631603501655,10.374073040436464
75.20247653244418,8.728285827814169
78.13622742676212,6.733723575567698
80.20412236927797,8.972119742196039
66.9904311429241,7.616134037371682
68.43909815649641,5.149276004606072
68.7582015226874,0.9060599287099403
38.03250329803821,26.294817786902563
39.352655341801054,26.041692242982624
89.33622970906221,42.48140124873581
48.727240196676775,94.32831720635154
47.14370032069287,96.68825770451939
45.4750217742777,92.73978787754
58.62722403301058,99.86746846395666
52.459135168885155,99.24840827386203
46.11400541221575,95.54428050551351
41.45660445892451,94.49603549479444
37.30852943556128,87.88042297453235
41.607928253763724,86.84086372872851
34.448466488248386,81.99429760674
30.911078215374907,76.78979223701467
25.75568317184154,75.1428288957985
23.51781109065667,73.87695236684301
23.261177592286124,67.25841609606364
21.999701801023903,62.91297418486074
23.601280076862775,58.24093858681015
21.00625747989337,53.79783404436705
24.052424488105313,49.97598331190331
25.523263618802538,52.32950653947556
33.42097368528782,50.574099589268286
35.37273505748684,50.45229234089306
39.196942218991055,51.22755964473686
43.59335344629971,54.34312065975055
46.48044630445604,55.75853162922171
50.81264906158295,55.32763390134477
54.09616991990597,57.96273819694548
59.39911375071167,55.42326078907033
59.85042881683688,56.65382878127733
61.736900926455725,62.827585329217584
59.37749787777538,66.13509921413554
65.36314779365208,67.71151726013059
59.3692576518621,55.98885074892488
56.882051729033684,52.65594282496849
52.92266262294246,45.89563605309689
49.883108995581615,36.25331004636821
49.998693779095476,41.2315295298452
52.05513833053455,42.13349537559412
44.976240499314784,37.25339724421541
40.934057658165074,33.855795604209646
39.41830154395252,32.29536026692689
35.289639374161496,28.517748053223336
27.67961541390881,33.38204680695343
30.546600315823078,36.52860619136731
32.36886411018867,41.27239292799066
37.675042957516055,45.56588086022522
38.13947074802403,49.590545844821676
29.14631158779519,37.537715486626055
29.130676730720438,33.82573526474288
29.56388835666032,31.16441377282259
35.41864637664206,27.121396630526068
35.49398692678884,26.60884470170489
40.44188649051503,28.179800507732807
42.16894277788676,25.127781700927656
48.76011713956281,25.25898777178286
50.72727593193135,30.938142603754834
52.62660533506194,32.57299872889799
54.243011029348565,37.962926641698324
53.929009740268654,39.57841405658077
56.0276358398273,44.02502460489781
61.04502018415128,45.46573278592806
62.85718752228725,45.85200726677378
65.73097615892635,48.34870091712885
68.37040717429142,47.65610795294085
70.56428778956399,52.649970203921605
71.92517042492409,59.87012994528803
72.47843001452185,64.84205473759731
69.21648962706557,71.00385312390353
46.62622067769841,77.28286351141658
46.3512274672684,85.45977192702054
49.59628877391112,84.36115156361181
54.01179659873898,83.83932215279974
56.10484089787491,87.79183386921709
61.51639789625284,86.02471634660404
57.273519589164444,83.81584921930217
54.73715381829361,80.15977329862703
48.53447983543318,80.74491969563879
52.35704780028769,78.2135024619381
47.41224562737491,78.90886397821549
26.79605737274127,60.45201887984589
28.709835873633548,65.02643258826781
31.359591088126262,60.280432174395095
57.23167000417701,97.09597721332547
62.81106330943821,96.5945687618131
63.083979500804205,95.41735365688662
67.23223258920667,93.23213825450291
70.8569878618177,88.86753028679237
73.40288640358982,87.11774474797753
75.30308905524244,82.55698225262853
78.1145973229014,76.7199798425973
76.46697076263891,75.29050037204179
78.66667825110369,72.37569543310968
80.80890466391025,67.04736383735909
82.24886198384024,60.62347803706191
85.71450659243402,53.94166147730927
86.90655475948228,49.62309910726357
86.85029348892489,44.02690182542404
87.73543099543714,46.21630584472878
87.06386742608872,41.73415793305339
88.58478138885648,39.34102332092252
89.72771825774052,37.031592539445356
92.75926900950282,34.94206285338434
56.111780900682476,41.99375133922512
59.65146641033154,37.66539906216761
62.48852481801057,33.9381010193503
62.67263140083799,30.28590863302699
63.463835699563845,23.53552375623703
65.62835660727852,27.32382763728073
72.39780418858413,24.16545648434297
70.95543301755812,23.743230346683397
66.54282979347256,21.46647318521624
65.4580125031653,18.32534373181234
63.69221672165927,17.33658505568688
59.180599284400415,21.408206811526412
59.39678168005274,19.624087708909112
51.37829878974527,15.267371501639467
55.326560485903066,19.7210187971679
51.59321482896019,16.506638062514277
49.915764093423824,14.201349085585926
43.09609289127909,13.317652234605958
51.12586260506528,15.882218254060124
51.14840613205894,17.05755430153963
52.040614795073544,15.517528317919155
57.44343975144323,15.612160384776484
52.63317222993311,11.35836820383773
49.60501767055286,10.356085642033989
47.62459699867573,10.226044458959455
47.88489697026098,5.276040818787508
51.20924516134775,10.11686772477736
51.90045551884137,9.195630019444097
56.796310537096296,12.372641396716801
59.509594745246325,10.526269335148555
62.51055758810027,10.801925336839272
66.34152454558897,8.39767710841093
74.70857263414086,9.515715100210574
74.69619031145835,9.0517056818934
79.06189263109522,12.228104537200052
66.52006368926999,10.793133882656775
69.59552933915829,4.678660128781716
68.08785113089539,0.14425906562869417
