point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,47.30510252556369,88.10592580410439,778,0,outer_ring
1,57.207826070407165,79.40230243802624,9026,5,text_en_1919
2,54.239226557623915,78.36913801589178,9154,5,text_en_1919
3,39.32416715438101,72.04985543822424,3630,1,inner_ring
4,40.978274016730396,87.54424341314436,1134,0,outer_ring
5,38.551114516326045,86.75356463794475,1224,0,outer_ring
6,42.57948422076626,72.46432627034834,4978,2,octagram
7,38.608991294305156,85.19438897210931,1244,0,outer_ring
8,22.756197578835984,69.17939958680199,9494,5,text_en_1919
9,25.536433123101812,67.99542679857618,9576,5,text_en_1919
10,24.909805397123943,67.23031067207926,9649,5,text_en_1919
11,14.641193702112309,49.800404149268395,10235,5,text_en_1919
12,22.659556233329294,50.54542880448293,10213,5,text_en_1919
13,18.866836886200367,47.33845098748865,10453,5,text_en_1919
14,25.23026061862023,46.33423686376207,3834,1,inner_ring
15,18.641499163610284,38.53359121325126,10714,5,text_en_1919
16,36.825639123257744,62.24422938111376,5133,2,octagram
17,33.09561756181291,51.69627682297008,5313,2,octagram
18,47.21293002563654,48.31052588512065,7054,3,stroke_nan
19,39.66393173343422,42.46168732130194,7350,3,stroke_nan
20,54.32340370649593,44.416631058514334,5906,2,octagram
21,52.91335283295296,40.59782870996575,7406,3,stroke_nan
22,52.20814471912292,52.055786564302686,6928,3,stroke_nan
23,48.55090340450136,70.13808920819869,4889,2,octagram
24,57.13128124928908,68.36058968605828,4786,2,octagram
25,49.22536605545078,48.95025688354469,7016,3,stroke_nan
26,54.240136592730565,84.37148893429513,8631,5,text_en_1919
27,47.62058441961222,89.7288889978324,737,0,outer_ring
28,55.93888467405403,68.98853162978153,4794,2,octagram
29,54.53056018946401,81.29573372241033,8918,5,text_en_1919
30,61.32964920197021,56.02483219353603,7752,4,stroke_kai
31,55.90295692619641,47.970369968741565,8053,4,stroke_kai
32,41.60746032441889,21.61254674065724,4042,1,inner_ring
33,44.065127272431816,52.70433042183155,6838,3,stroke_nan
34,40.660018495065955,23.249815463284975,4029,1,inner_ring
35,52.74202846046963,15.507070629242133,11130,5,text_en_1919
36,45.36199794495725,42.278079152182876,7343,3,stroke_nan
37,32.38909335610603,10.194659375465921,1425,0,outer_ring
38,37.55726029749992,23.65731245409112,4013,1,inner_ring
39,30.345295099482712,36.73667024765276,5518,2,octagram
40,41.5532666216676,27.787327851316366,5718,2,octagram
41,40.849227494545374,49.57872518771458,6990,3,stroke_nan
42,40.49218596198952,46.96171175255866,7080,3,stroke_nan
43,32.80520046796397,29.923847047137134,3961,1,inner_ring
44,38.31041557854756,35.03218791913048,5609,2,octagram
45,16.108516327541537,38.280014062821145,10772,5,text_en_1919
46,37.91674610434578,9.512760644166326,1449,0,outer_ring
47,50.5340610767555,5.267195594784029,1874,0,outer_ring
48,49.288585246911644,5.784601653335457,1788,0,outer_ring
49,59.034633207346694,7.68026469560447,2655,0,outer_ring
50,47.8723051341997,14.412623859378938,10991,5,text_en_1919
51,58.230747069798326,12.324973699653064,11286,5,text_en_1919
52,59.59726507369848,54.945103374418586,7758,4,stroke_kai
53,59.22334643307711,22.903671298016928,4158,1,inner_ring
54,64.94071569058403,42.62261227128835,8291,4,stroke_kai
55,52.2221571210731,48.611853774334676,7048,3,stroke_nan
56,58.1446743900541,44.07012186632445,8230,4,stroke_kai
57,73.42508838043523,44.00225761458714,6409,2,octagram
58,63.282265187466415,50.928795604141925,7941,4,stroke_kai
59,77.71615802075765,51.024236606326475,6494,2,octagram
60,56.30891723827654,47.272123125821444,8098,4,stroke_kai
61,63.735571768810104,50.61701248104028,7943,4,stroke_kai
62,55.57005373521559,66.46597310397675,4814,2,octagram
63,61.520211876604,52.140139857319234,7890,4,stroke_kai
