point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,55.44114085394959,97.48767060566882,386,0,outer_ring
1,51.55056714592562,96.31811977838508,518,0,outer_ring
2,46.103602104559904,94.75829349053464,935,0,outer_ring
3,42.73175807009479,91.65475221082517,1128,0,outer_ring
4,40.65673821952679,88.55390527310206,1203,0,outer_ring
5,38.5817183689588,85.0661372768259,1267,0,outer_ring
6,35.469239171273095,80.02794592069645,3601,1,inner_ring
7,32.87548964714625,77.70012500041166,3621,1,inner_ring
8,28.725551102342852,74.59490673771188,1373,0,outer_ring
9,25.87233558510399,71.49248322864611,9432,5,text_en_1919
10,22.75985638741829,66.45429187251666,9522,5,text_en_1919
11,21.981761877080015,61.80815337159184,9722,5,text_en_1919
12,21.981761877080015,57.163691853657326,9941,5,text_en_1919
13,23.01922122419772,52.90848800126042,10242,5,text_en_1919
14,25.612970748324567,50.97886909182789,10417,5,text_en_1919
15,29.244280775901707,50.98669544848235,3765,1,inner_ring
16,32.61612481036683,50.9939625927902,5265,2,octagram
17,35.20987433449368,51.38667507198905,5188,2,octagram
18,40.13800854596794,51.39729640029402,6794,3,stroke_nan
19,44.02868341032451,52.95376850414735,6784,3,stroke_nan
20,46.62243293445135,54.120524359780575,6657,3,stroke_nan
21,49.99427696891647,55.28885656873999,5010,2,octagram
22,53.106756166602175,55.68258640693492,6686,3,stroke_nan
23,56.73806619417931,56.07743445180657,4787,2,octagram
24,59.33181571830616,58.01823368387418,7948,4,stroke_kai
25,61.40683556887416,62.28014568624883,7766,4,stroke_kai
26,61.66620040565358,66.53814451029626,9112,5,text_en_1919
27,61.925565242433,69.2479559518108,8729,5,text_en_1919
28,57.51616070451759,55.3050680583625,7616,4,stroke_kai
29,54.922411180390746,49.88097300267608,7848,4,stroke_kai
30,52.58802649304332,46.0055236941885,7154,3,stroke_nan
31,48.17862195512791,38.2552847012076,7411,3,stroke_nan
32,49.47554729535763,42.12849803237475,7490,3,stroke_nan
33,51.03173631603417,44.06706106910544,7323,3,stroke_nan
34,45.325507594221634,36.314027104474015,5590,2,octagram
35,42.73175807009479,32.43801880165635,5790,2,octagram
36,38.5817183689588,31.26800939169011,3943,1,inner_ring
37,34.95050949771425,30.09901755873647,7431,3,stroke_nan
38,32.3567599735874,32.028636468169,5423,2,octagram
39,29.763010449460555,36.667507824785964,3829,1,inner_ring
40,33.394219320705105,41.319795481358426,5383,2,octagram
41,36.5067996747234,45.58384304940588,7180,3,stroke_nan
42,38.06298869539995,49.07059346866944,7000,3,stroke_nan
43,29.503645612681133,35.89280482435736,10572,5,text_en_1919
44,29.503645612681133,32.02248731252135,10705,5,text_en_1919
45,29.763010449460555,28.926772171449823,1406,0,outer_ring
46,31.83803030002855,26.609013585139905,3922,1,inner_ring
47,35.72860400805252,25.069211335575083,1424,0,outer_ring
48,40.91610305630621,25.08039165821016,1553,0,outer_ring
49,44.02868341032451,25.474121714421603,11316,5,text_en_1919
50,47.141162608010205,28.577204629465104,4083,1,inner_ring
51,49.47554729535763,31.291488243636984,5862,2,octagram
52,51.55056714592562,34.77925623991314,7447,3,stroke_nan
53,53.62548584016102,37.492980641738406,5918,2,octagram
54,55.181776017170165,40.59260896113716,5924,2,octagram
55,56.73806619417931,42.144150527667165,8120,4,stroke_kai
56,59.33181571830616,44.471971447951965,8075,4,stroke_kai
57,62.444294915991854,46.02676635079846,8044,4,stroke_kai
58,65.0380444401187,46.8065005182145,7990,4,stroke_kai
59,68.1505236378044,47.97427373284381,6479,2,octagram
60,70.74427316193125,53.78549110641156,6517,2,octagram
61,71.78183366538154,60.75431894898611,7822,4,stroke_kai
62,71.78183366538154,64.62473709048624,7658,4,stroke_kai
63,69.70681381481354,69.65174812398061,4575,2,octagram
64,46.88179777123078,80.05254276130353,9090,5,text_en_1919
65,48.17862195512791,84.31277756267137,939,0,outer_ring
66,49.99427696891647,85.47775580565016,783,0,outer_ring
67,53.106756166602175,85.48446395562792,503,0,outer_ring
68,55.44114085394959,86.26353849904973,401,0,outer_ring
69,56.73806619417931,86.26633368871674,8612,5,text_en_1919
70,56.21923536428786,83.1689413466384,9121,5,text_en_1919
71,53.88495183327305,80.84167963870024,3512,1,inner_ring
72,51.2912023091462,78.90098103629674,4848,2,octagram
73,49.99427696891647,78.89818584662973,9215,5,text_en_1919
74,47.91925711834848,77.73254797965669,4918,2,octagram
75,29.503645612681133,59.88915579046429,6757,3,stroke_nan
76,29.503645612681133,62.21138654943154,3701,1,inner_ring
77,31.05993578969028,62.60176242164586,5044,2,octagram
78,58.03489037807644,99.8154915259536,276,0,outer_ring
79,61.925565242433,99.43685518872098,197,0,outer_ring
80,65.0380444401187,97.89537595616584,106,0,outer_ring
81,68.66925331136325,94.41990627118496,41,0,outer_ring
82,71.00363799871067,91.32856267310666,5,0,outer_ring
83,72.30056333894038,86.6869969745033,9053,5,text_en_1919
84,74.11621835272896,83.59453538776478,9339,5,text_en_1919
85,75.4130425366261,79.33999115936209,4625,2,octagram
86,76.96933271363524,75.4729272018591,9502,5,text_en_1919
87,78.00679206075293,71.6048456673435,3351,1,inner_ring
88,80.08181191132093,66.96485632206631,9704,5,text_en_1919
89,82.15683176188892,60.38965790603908,9740,5,text_en_1919
90,83.71302078256547,55.361528665868,3299,1,inner_ring
91,85.52867579635405,51.495124332359225,9877,5,text_en_1919
92,86.82560113658377,47.62750138052612,3278,1,inner_ring
93,88.38179015726033,46.082667963973854,10028,5,text_en_1919
94,89.93808033426947,42.60272632435217,10088,5,text_en_1919
95,93.82865404229344,39.90185901013577,10207,5,text_en_1919
96,95.90367389286143,36.810057047391474,10414,5,text_en_1919
97,98.7567882537677,33.719932067637494,10783,5,text_en_1919
98,56.73806619417931,40.59596314513429,6024,2,octagram
99,59.33181571830616,38.27932254748458,8265,4,stroke_kai
100,60.88800473898271,33.638315625194814,8425,4,stroke_kai
101,63.22238942633013,28.998885274247737,8387,4,stroke_kai
102,64.25994992978042,25.130703328084525,6206,2,octagram
103,64.51931476655984,23.97019725776306,6142,2,octagram
104,74.63494802628782,22.83083321438743,10643,5,text_en_1919
105,71.52246882860211,22.824125064409685,6405,2,octagram
106,68.1505236378044,22.04281432565095,6306,2,octagram
107,66.07550378723641,20.10313308224355,6116,2,octagram
108,63.22238942633013,18.935918861944344,10899,5,text_en_1919
109,61.40683556887416,18.932005901633627,4155,1,inner_ring
110,58.81298488841471,18.152271516201072,2731,0,outer_ring
111,55.181776017170165,18.144445377563123,11272,5,text_en_1919
112,52.3286616562639,18.13829622191548,2368,0,outer_ring
113,49.734912132137055,17.358662684163562,11308,5,text_en_1919
114,47.40052744478962,15.805444134643253,1623,0,outer_ring
115,44.80677792066278,13.477723844022576,1555,0,outer_ring
116,48.697351628686754,14.647174041642195,1909,0,outer_ring
117,51.2912023091462,14.652764420976249,2219,0,outer_ring
118,54.14431667005247,14.658913576623888,2485,0,outer_ring
119,56.21923536428786,13.889342154830338,2598,0,outer_ring
120,52.06929681948447,12.3322106449993,2330,0,outer_ring
121,48.697351628686754,10.77675590014207,1944,0,outer_ring
122,47.141162608010205,9.612336869509882,1726,0,outer_ring
123,46.103602104559904,5.739682532672831,1664,0,outer_ring
124,50.513006642475325,9.232582325600532,2177,0,outer_ring
125,53.88495183327305,10.01389306435928,2478,0,outer_ring
126,57.51616070451759,10.021719202997224,2644,0,outer_ring
127,60.10991022864444,10.41433105253195,2732,0,outer_ring
128,64.25994992978042,10.423275397846616,2879,0,outer_ring
129,67.11306429068671,10.429424553494258,11021,5,text_en_1919
130,71.52246882860211,10.43892789313903,6106,2,octagram
131,74.63494802628782,10.445636043116778,4313,1,inner_ring
132,78.52552173431178,10.454021176084836,10790,5,text_en_1919
133,68.1505236378044,8.49655208972873,3179,0,outer_ring
134,68.66925331136325,5.014273625106,3050,0,outer_ring
135,68.40988847458382,2.691483871808643,2932,0,outer_ring
136,37.5442590218411,25.589153431525236,4021,1,inner_ring
137,39.35991403562967,25.206044921635268,1478,0,outer_ring
138,91.75373534805804,41.57458166743356,10348,5,text_en_1919
139,49.99427696891647,96.05675113557648,641,0,outer_ring
140,47.91925711834848,95.27823558648475,788,0,outer_ring
141,44.02868341032451,92.94761969454947,1057,0,outer_ring
142,52.5471342793491,96.6443770959682,500,0,outer_ring
143,48.813457510002,95.53635738266568,744,0,outer_ring
144,45.09408768672454,93.90781007160032,1011,0,outer_ring
145,41.69834351806424,90.23327531053964,1165,0,outer_ring
146,41.76872689756004,90.12350837171988,1164,0,outer_ring
147,39.28670253821839,86.35116519966286,1248,0,outer_ring
148,37.66666291783216,83.71539770507636,1281,0,outer_ring
149,31.822282901520197,76.89028330388503,9406,5,text_en_1919
150,29.67225683113826,75.25568143354093,9346,5,text_en_1919
151,27.64425280989352,73.38363388200857,9431,5,text_en_1919
152,22.407087747410436,64.21199281634549,9640,5,text_en_1919
153,22.29420091698918,64.24655617506204,9599,5,text_en_1919
154,22.20077879469376,55.85347863618279,9971,5,text_en_1919
155,25.00997444697842,51.540955787750974,10213,5,text_en_1919
156,26.63096939775536,51.05254169560417,10148,5,text_en_1919
157,26.687826039957493,51.01855325705444,10141,5,text_en_1919
158,31.652501386620777,50.96932762294058,5254,2,octagram
159,37.15434913646257,49.79095245974213,6918,3,stroke_nan
160,40.80329531398582,51.68182470366934,6873,3,stroke_nan
161,44.76764083301295,53.30426245700552,6776,3,stroke_nan
162,48.60544224973413,54.76094132858805,6963,3,stroke_nan
163,51.63267677660131,55.58602138987491,4907,2,octagram
164,52.44227767075824,55.424572195544265,6872,3,stroke_nan
165,57.19148888643521,56.55555308691058,3498,1,inner_ring
