point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,53.71231353170457,92.65850111093074,54,0,outer_ring
1,50.91320580906137,89.28242339880435,62,0,outer_ring
2,47.22609759753288,89.81396739525071,72,0,outer_ring
3,44.51987892814729,88.07312363942086,78,0,outer_ring
4,34.77071542961904,84.64044225113189,98,0,outer_ring
5,37.20799132170564,86.24472440080834,94,0,outer_ring
6,29.15253557928895,82.07920927587112,106,0,outer_ring
7,32.69226777785773,84.28387504722787,101,0,outer_ring
8,29.203503253271528,77.46427097694165,107,0,outer_ring
9,23.606983589285797,76.05806050342531,112,0,outer_ring
10,23.43699083194342,77.91860620633207,111,0,outer_ring
11,15.345777364653978,63.25814374265124,117,0,outer_ring
12,32.3821280250493,58.519901593146656,358,2,octagram
13,12.535126626890374,42.48094421084974,120,0,outer_ring
14,35.26666387534419,48.379502304319246,369,2,octagram
15,29.714890714388357,55.85000252909308,363,2,octagram
16,29.31661520831856,53.491543423029924,364,2,octagram
17,40.414591381233464,52.04886914785625,464,3,stroke_nan
18,41.85639126010482,44.89655401303367,489,3,stroke_nan
19,49.24926986529997,55.25499539729702,458,3,stroke_nan
20,46.060209579041,52.527133691961005,462,3,stroke_nan
21,52.09448426701728,55.766127925052395,457,3,stroke_nan
22,49.97787855489252,57.780535102503656,454,3,stroke_nan
23,56.98068171475472,54.81236011845641,521,4,stroke_kai
24,59.11598331338553,61.738658319624086,509,4,stroke_kai
25,69.27278568087935,61.45538933869157,316,2,octagram
26,62.07201823706236,72.22567300048867,328,2,octagram
27,59.43488144115431,71.26471404941654,330,2,octagram
28,56.44621073077136,60.2046542006128,511,4,stroke_kai
29,68.63372231592889,44.22079687422972,548,4,stroke_kai
30,52.92419579164979,43.21980051131784,490,3,stroke_nan
31,53.38617517633109,38.27250073239937,501,3,stroke_nan
32,48.46096202642392,42.92843121344192,492,3,stroke_nan
33,42.29338637417379,50.509036021155985,471,3,stroke_nan
34,48.79384133272293,45.223080698632764,486,3,stroke_nan
35,42.877372220122886,23.88221912843251,394,2,octagram
36,35.76764296786968,35.13634437893982,383,2,octagram
37,32.89574176308799,29.220130320093045,282,1,inner_ring
38,43.43616701643556,43.01773144404135,488,3,stroke_nan
39,28.02295320155086,37.64326428515379,278,1,inner_ring
40,28.104531508788554,53.873565454570894,272,1,inner_ring
41,42.462210124159895,48.17362856088362,476,3,stroke_nan
42,43.684001422749525,52.36098615222708,465,3,stroke_nan
43,33.605054319776656,46.75073886673145,370,2,octagram
44,16.704661025908017,29.757336663351047,122,0,outer_ring
45,24.131324866314827,19.521930429546767,126,0,outer_ring
46,37.06626686265989,9.65394863013079,138,0,outer_ring
47,41.53184440936229,27.49636194602818,391,2,octagram
48,36.81280438974245,24.965548262116954,284,1,inner_ring
49,45.308566855594265,22.927094215622045,396,2,octagram
50,46.988118855161034,38.68315148957441,500,3,stroke_nan
51,56.52068462292068,26.764604312876827,406,2,octagram
52,51.40908451259571,45.02855256149013,485,3,stroke_nan
53,52.36100557329544,43.93540177440265,487,3,stroke_nan
54,73.97474650982159,47.767719306827324,439,2,octagram
55,60.52403636607344,51.74267267266101,527,4,stroke_kai
56,63.82941979427477,48.027062171400814,535,4,stroke_kai
57,64.30005519062976,48.19776312884351,537,4,stroke_kai
58,78.36973428155274,40.7700339591635,433,2,octagram
59,75.56330257028058,44.235404838741445,436,2,octagram
60,66.23116035365699,51.4967592146936,528,4,stroke_kai
61,73.6660339474361,61.251887727523766,313,2,octagram
62,72.22291938164763,61.41008951694202,314,2,octagram
63,63.771205937433905,73.00790701371271,326,2,octagram
64,44.79844604117315,73.74622942173872,261,1,inner_ring
65,45.5852716775733,89.83206853700321,75,0,outer_ring
66,49.74371759856473,88.79716509401219,65,0,outer_ring
67,55.0908602763659,90.77848428704024,48,0,outer_ring
68,54.12492370830063,90.52329700278571,53,0,outer_ring
69,57.271715018062075,88.90104651324724,44,0,outer_ring
70,64.00673508997059,75.27156412265603,253,1,inner_ring
71,52.89898173874593,76.77966786400157,258,1,inner_ring
72,48.95865287560694,75.15039048652781,259,1,inner_ring
73,54.5041845154154,78.19572136438886,257,1,inner_ring
74,43.430391552355644,71.26852047109575,344,2,octagram
75,33.38089254161801,59.99746735072336,356,2,octagram
76,30.519612556471657,67.29440017024918,266,1,inner_ring
77,41.0828755199449,67.70649020006967,348,2,octagram
78,56.63474788704854,90.43641830585752,45,0,outer_ring
79,59.91697465561692,89.16114539691732,38,0,outer_ring
80,71.46938248978846,84.91777430151022,18,0,outer_ring
81,67.75205379754532,87.0769278677765,24,0,outer_ring
82,65.40686697797437,89.37164426003906,29,0,outer_ring
83,68.37035828122312,87.07327383694653,23,0,outer_ring
84,70.94456678548879,86.64321602367083,19,0,outer_ring
85,77.72553949623216,83.46359445061871,11,0,outer_ring
86,81.00187083045321,80.62624828410839,9,0,outer_ring
87,69.71523270569939,72.84400836005491,251,1,inner_ring
88,75.95351507353068,64.41294205819351,247,1,inner_ring
89,76.72170085854444,59.19047839481597,311,2,octagram
90,77.35349432270104,58.51785442921103,310,2,octagram
91,81.91870626909588,52.49651192680935,242,1,inner_ring
92,81.85407815299611,48.02981731347216,240,1,inner_ring
93,77.77398317374845,42.757430056832554,434,2,octagram
94,75.493239472039,43.122850611237034,435,2,octagram
95,81.25052680475143,37.736588011878474,431,2,octagram
96,97.49036420250515,51.23047011682643,0,0,outer_ring
97,92.42002739461991,28.88877541067197,236,0,outer_ring
98,59.38816070733211,47.19094899534185,536,4,stroke_kai
99,57.9302946499489,40.32441163786943,558,4,stroke_kai
100,68.03302663311385,46.65463288561407,539,4,stroke_kai
101,64.69762237172583,36.823556766803506,563,4,stroke_kai
102,68.1017108024026,30.879006660753856,420,2,octagram
103,71.41451745965573,24.763138298785012,298,1,inner_ring
104,85.41705183316562,21.360685411140093,233,0,outer_ring
105,74.84940118555897,29.437512580775778,300,1,inner_ring
106,81.17805636788759,15.095309884211526,227,0,outer_ring
107,65.65528875522381,22.49456648765396,295,1,inner_ring
108,67.15948832035694,27.410682775083657,416,2,octagram
109,63.91966053988928,25.015506738675004,411,2,octagram
110,63.359166277785384,7.335335293585714,196,0,outer_ring
111,59.097355394717056,19.374680143470385,293,1,inner_ring
112,46.49376282885724,20.712531033478893,288,1,inner_ring
113,58.75177299439949,33.15634239759062,567,4,stroke_kai
114,45.91940421369195,6.395091427165658,153,0,outer_ring
115,40.91515186894654,10.43187517199165,141,0,outer_ring
116,47.06135307872247,8.506201519214601,154,0,outer_ring
117,48.43809147403703,6.701890548927544,158,0,outer_ring
118,68.68822938056431,8.635608664160232,209,0,outer_ring
119,58.85932134454821,6.184790884801647,185,0,outer_ring
120,44.10963043049406,6.671411217889954,149,0,outer_ring
121,41.29307502877666,9.299084583444142,144,0,outer_ring
122,51.432950329445426,5.338939693198028,165,0,outer_ring
123,42.098471000150106,7.25386755796449,145,0,outer_ring
124,49.318599730856505,6.95865640634832,160,0,outer_ring
125,54.323967341144375,7.2082074315547615,172,0,outer_ring
126,60.91791017336841,5.575837918695239,190,0,outer_ring
127,58.79214673312131,3.190742049682562,183,0,outer_ring
128,68.31816360692692,7.590593514979185,208,0,outer_ring
129,71.30706106429047,9.716612869240953,215,0,outer_ring
130,77.38889416348957,10.236113104205774,222,0,outer_ring
131,75.8766237886434,12.998961863260629,223,0,outer_ring
132,79.2579391876608,14.605853237146878,226,0,outer_ring
133,72.84951832663796,10.141672094386811,217,0,outer_ring
134,69.7309348958863,8.432666511956887,211,0,outer_ring
135,76.93785635686226,13.30460029293663,224,0,outer_ring
136,41.428383306491064,28.93517210325673,390,2,octagram
137,31.32999901917328,13.50638275246255,131,0,outer_ring
138,81.3068867955041,40.3973513737937,305,1,inner_ring
139,53.273258305367854,90.03598453648482,56,0,outer_ring
140,37.641987025951515,86.07468390400959,93,0,outer_ring
141,42.269830306838806,87.1613812024556,83,0,outer_ring
142,54.365908146077125,89.98296758743648,51,0,outer_ring
143,44.59499247596275,89.04754232307398,76,0,outer_ring
144,46.97707892535376,90.4083954725684,73,0,outer_ring
145,40.19955656866717,87.93796708292749,87,0,outer_ring
146,38.72820498753267,87.0555416806722,90,0,outer_ring
147,41.68232397981994,87.28817003613217,85,0,outer_ring
148,36.521233001048635,86.4308003893848,95,0,outer_ring
149,26.833063634979762,78.74233920042388,109,0,outer_ring
150,31.72298005600627,83.10655519427154,103,0,outer_ring
151,34.6222729216569,68.17839418586392,265,1,inner_ring
152,26.77997160131983,57.77606124290837,270,1,inner_ring
153,22.44065795310512,69.34505531286835,114,0,outer_ring
154,28.41669216429407,51.62613795284691,273,1,inner_ring
155,34.65199162312749,48.72530976336309,368,2,octagram
156,29.57424980998001,58.69272342003329,360,2,octagram
157,25.113768869843977,45.518172532980834,275,1,inner_ring
158,29.33884422223379,56.3969438504144,362,2,octagram
159,39.98100370788826,51.33360512684003,466,3,stroke_nan
160,45.036911842230914,56.007489156143464,455,3,stroke_nan
161,45.20237909129806,47.792329238521944,479,3,stroke_nan
162,45.646466302698755,58.985318604135145,450,3,stroke_nan
163,49.31291443732425,58.616581905300706,452,3,stroke_nan
164,47.621044228924475,55.051532384007146,459,3,stroke_nan
165,56.9229922302803,52.4985478871707,522,4,stroke_kai
166,61.68150040097622,56.95159382782537,515,4,stroke_kai
167,69.18945409770312,61.926880889656296,317,2,octagram
168,66.15004631583403,69.8693735513226,322,2,octagram
169,55.24465330746848,68.62017366145682,333,2,octagram
170,51.064685265160904,58.53245146260023,451,3,stroke_nan
171,59.248196957270316,55.23934597574738,520,4,stroke_kai
172,58.720340206066396,51.63572436230055,529,4,stroke_kai
173,46.06615700802621,36.6230920653214,503,3,stroke_nan
174,43.067914225871384,49.85547301482884,472,3,stroke_nan
175,51.53995724265531,46.44028072942075,483,3,stroke_nan
176,45.316846389983496,37.59728423947729,502,3,stroke_nan
177,52.74416169238382,35.57068171462048,506,3,stroke_nan
178,40.50178656879271,32.6085020917673,387,2,octagram
179,34.06124168959806,35.270206327867484,382,2,octagram
180,37.990181426570004,34.47168161116588,386,2,octagram
181,29.874621078153673,41.16515330374601,375,2,octagram
182,32.29012742724801,43.49498711533155,372,2,octagram
183,39.65449085750626,50.32340537340568,470,3,stroke_nan
184,36.71122486296048,46.16659939223011,484,3,stroke_nan
185,29.205914653604616,38.36836897626887,377,2,octagram
186,31.81772935011166,42.30751010925412,373,2,octagram
187,19.446789907697624,22.999824005033446,124,0,outer_ring
188,27.38435223643884,16.758212669660125,128,0,outer_ring
189,27.99081645682056,13.306506006071547,129,0,outer_ring
190,42.88218895431949,25.283375809312,393,2,octagram
191,42.732766099220804,22.602196085954375,395,2,octagram
192,52.74641354560766,26.60834755947837,403,2,octagram
193,52.18887900265713,36.52461684358219,504,3,stroke_nan
194,52.499178414176555,41.88269348452243,496,3,stroke_nan
