point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,55.4304606136271,97.4293562787048,49,0,outer_ring
1,51.54472769016194,96.25026050263904,57,0,outer_ring
2,46.10453994855802,94.67697667974603,78,0,outer_ring
3,42.73689127749216,91.56770054866296,88,0,outer_ring
4,40.66445323742454,88.46477037698521,92,0,outer_ring
5,38.59201519735692,84.97538892443805,96,0,outer_ring
6,35.48340865249071,79.93454263747427,100,0,outer_ring
7,32.892886360023795,77.60223796323497,103,0,outer_ring
8,28.748111310358983,74.48909395201754,107,0,outer_ring
9,25.898445861221987,71.38239590484618,111,0,outer_ring
10,22.78983931635577,66.34154961788241,115,0,outer_ring
11,22.01271293775683,61.69885926252096,117,0,outer_ring
12,22.01271293775683,57.06003678729388,118,0,outer_ring
13,23.048881442555423,52.81292327393401,120,0,outer_ring
14,25.63940373502234,50.89295726130093,274,1,inner_ring
15,29.266195562758284,50.911008374283696,365,2,octagram
16,32.63384423382415,50.92776969104381,369,2,octagram
17,35.224366526291064,51.32731542350955,352,2,octagram
18,40.14636898502525,51.35181300338294,465,3,stroke_nan
19,44.03220293896084,52.917360563162674,462,3,stroke_nan
20,46.62272523142775,54.09000987233783,455,3,stroke_nan
21,49.990373902493616,55.26642655416208,449,3,stroke_nan
22,53.09898044735983,55.66845036589878,454,3,stroke_nan
23,56.72577227509577,56.07305326723626,511,4,stroke_kai
24,59.31629456756269,58.01880615312084,509,4,stroke_kai
25,61.38873260763031,62.28139168986271,320,2,octagram
26,61.64777473382996,66.5349516701132,329,2,octagram
27,61.90681686002961,69.24220398945955,326,2,octagram
28,57.50289865369472,55.30381757066121,520,4,stroke_kai
29,54.9123763612278,49.87899808209896,524,4,stroke_kai
30,52.58089619496054,46.00167504033368,461,3,stroke_nan
31,48.17697798862565,38.248418757666514,491,3,stroke_nan
32,49.472289650094325,42.1205846259193,480,3,stroke_nan
33,51.026542407292204,44.06117983544687,477,3,stroke_nan
34,45.32741356995908,36.30147708588909,489,3,stroke_nan
35,42.73689127749216,32.42286475074569,503,3,stroke_nan
36,38.59201519735692,31.24257968594253,387,2,octagram
37,34.96532440009141,30.06477320325489,282,1,inner_ring
38,32.374802107624504,31.984739215887963,381,2,octagram
39,29.78427981515758,36.61066825448928,373,2,octagram
40,33.410970612423085,41.2675413398546,371,2,octagram
41,36.51967818775974,45.53518404546821,481,3,stroke_nan
42,38.07393094495762,49.02208691589989,476,3,stroke_nan
43,29.525237688957933,35.83617487691647,277,1,inner_ring
44,29.525237688957933,31.97055648588409,121,0,outer_ring
45,29.78427981515758,28.879330964939257,124,0,outer_ring
46,31.8567178552252,26.570234577195222,127,0,outer_ring
47,35.742450778690355,25.043266819807474,130,0,outer_ring
48,40.92349536362418,25.069053693058976,394,2,octagram
49,44.03220293896084,25.47107800764021,397,2,octagram
50,47.14080948382705,28.57916535283044,507,3,stroke_nan
51,49.472289650094325,31.29673252204632,506,3,stroke_nan
52,51.54472769016194,34.78611397459349,565,4,stroke_kai
53,53.617064699759126,37.50239134758672,496,3,stroke_nan
54,55.171418487427445,40.602642425022935,550,4,stroke_kai
55,56.72577227509577,42.15668634904032,536,4,stroke_kai
56,59.31629456756269,44.4889910232796,537,4,stroke_kai
57,62.4249011124289,46.05067020008044,532,4,stroke_kai
58,65.01542340489581,46.83676772090089,543,4,stroke_kai
59,68.12402994976203,48.011895109347016,438,2,octagram
60,70.71455224222895,53.823366893749245,523,4,stroke_kai
61,71.75082177749798,60.7866577754616,314,2,octagram
62,71.75082177749798,64.65237667397925,319,2,octagram
63,69.67838373743035,69.66743608769153,252,1,inner_ring
64,46.8817673576274,79.99127406033428,262,1,inner_ring
65,48.17697798862565,84.24999121409726,80,0,outer_ring
66,49.990373902493616,85.41867213565278,70,0,outer_ring
67,53.09898044735983,85.43414415903477,55,0,outer_ring
68,55.4304606136271,86.21885187899183,48,0,outer_ring
69,56.72577227509577,86.22529884872696,36,0,outer_ring
70,56.207586992226034,83.13020494480324,253,1,inner_ring
71,53.87620785642921,80.79919006678661,255,1,inner_ring
72,51.28568556396229,78.85353768838729,336,2,octagram
73,49.990373902493616,78.84709071865215,259,1,inner_ring
74,47.917935862426,77.67701999623324,346,2,octagram
75,29.525237688957933,59.803390829761256,358,2,octagram
76,29.525237688957933,62.12280206737479,267,1,inner_ring
77,31.079591476626256,62.51709011884277,347,2,octagram
78,58.02098290609401,99.76166095294408,41,0,outer_ring
79,61.90681686002961,99.39444957095026,35,0,outer_ring
80,65.01542340489581,97.86361393342816,28,0,outer_ring
81,68.64211420216132,94.40259794088873,26,0,outer_ring
82,70.97359436842859,91.32158676232812,21,0,outer_ring
83,72.26890602989727,86.68931176432147,18,0,outer_ring
84,74.08230194376524,83.6057219990046,12,0,outer_ring
85,75.3775125747635,79.35999828650813,10,0,outer_ring
86,76.93186636243182,75.50201565110373,6,0,outer_ring
87,77.9680348672304,71.64155443358385,249,1,inner_ring
88,80.04047290729802,67.01304680822628,246,1,inner_ring
89,82.11291094736563,60.45167973360989,310,2,octagram
90,83.66716370456352,55.43404123029684,308,2,octagram
91,85.48055961843151,51.57744839575585,243,1,inner_ring
92,86.77587127990019,47.71817646697334,441,2,octagram
93,88.33012403709807,46.17960456633795,240,1,inner_ring
94,89.88447782476639,42.708274226773554,434,2,octagram
95,93.77021074823152,40.02165110432166,305,1,inner_ring
96,95.84264878829916,36.93945113986821,239,0,outer_ring
97,98.69221320696572,33.86111905554913,234,0,outer_ring
98,56.72577227509577,40.610378688136194,554,4,stroke_kai
99,59.31629456756269,38.30386088714842,560,4,stroke_kai
100,60.87054732476057,33.672874679675346,563,4,stroke_kai
101,63.20202749102785,29.045656347695903,425,2,octagram
102,64.23829702629686,25.18509512553527,423,2,octagram
103,64.49733915249652,24.02672905384926,416,2,octagram
104,74.60038619616454,22.917257634424733,233,0,outer_ring
105,71.49177965129833,22.90178561104274,302,1,inner_ring
106,68.12402994976203,22.111920214728677,299,1,inner_ring
107,66.05159190969442,20.16874591560034,296,1,inner_ring
