point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,53.192035883511146,89.28007715676831,54,0,outer_ring
1,50.30139645212385,90.28472620685541,63,0,outer_ring
2,46.457421115195146,87.69145080468742,74,0,outer_ring
3,42.92184890749999,87.80337802777014,82,0,outer_ring
4,35.924958447749,86.21972094123042,95,0,outer_ring
5,43.441594786888295,88.8800337825453,80,0,outer_ring
6,34.84811538362907,86.48466529762561,97,0,outer_ring
7,31.919109386097436,83.86536929569907,103,0,outer_ring
8,27.2762661533516,79.34285753307628,108,0,outer_ring
9,28.247430241880256,80.99352194798664,107,0,outer_ring
10,16.08364194705088,72.63439845537131,115,0,outer_ring
11,18.28508619872995,68.19293947954667,116,0,outer_ring
12,32.476689435068295,60.21005476645877,358,2,octagram
13,11.564602707487122,41.57846272137215,120,0,outer_ring
14,26.039215746321915,53.565838233131124,272,1,inner_ring
15,40.43540817849766,62.06675290722533,352,2,octagram
16,32.68898767636225,52.25754401337138,365,2,octagram
17,34.5198295731865,59.87235798535858,357,2,octagram
18,39.54459712310544,52.70621036777517,464,3,stroke_nan
19,49.822241690771946,59.387910309392495,451,3,stroke_nan
20,50.652736234622154,51.83215044430739,463,3,stroke_nan
21,45.88943704497086,50.203344782253424,467,3,stroke_nan
22,56.893066285116696,56.67743834128156,517,4,stroke_kai
23,51.2794731982063,55.54287531435133,457,3,stroke_nan
24,58.93023350984559,58.33841173077265,513,4,stroke_kai
25,61.405211878555164,58.061597816629074,514,4,stroke_kai
26,66.5193821052004,64.97530026467892,319,2,octagram
27,66.08233185795866,72.29271142018575,325,2,octagram
28,59.16699430513767,55.264529758418604,520,4,stroke_kai
29,56.56322220857575,48.27368061590852,538,4,stroke_kai
30,62.581734009816415,57.23530671363412,515,4,stroke_kai
31,48.660672131361615,42.17041718280782,492,3,stroke_nan
32,47.979292456925606,44.85179385905622,486,3,stroke_nan
33,53.35738538639921,40.06384885218809,497,3,stroke_nan
34,44.84983863827552,42.12386903078196,495,3,stroke_nan
35,40.95606416562758,42.46835951364982,489,3,stroke_nan
36,41.12317258836059,30.562818455196147,389,2,octagram
37,40.34802668057615,31.95437740051557,388,2,octagram
38,40.38627850664803,41.423168100992875,494,3,stroke_nan
39,31.347171990429295,36.72317309652641,380,2,octagram
40,28.017577628124865,58.18003916997707,360,2,octagram
41,38.57119244260204,50.22240896389171,470,3,stroke_nan
42,41.629473869256344,51.57617256528927,468,3,stroke_nan
43,31.14850657008531,32.95248320224046,281,1,inner_ring
44,21.723214297664207,22.54090996827267,124,0,outer_ring
45,16.16514387347112,31.105184881713893,122,0,outer_ring
46,33.11286683946975,11.792099244255798,134,0,outer_ring
47,28.529815551536757,13.725454454859301,130,0,outer_ring
48,41.95780857427348,22.868890922122596,286,1,inner_ring
49,42.707473777329334,22.19037185344921,395,2,octagram
50,46.61190674417623,35.84032182784141,505,3,stroke_nan
51,53.43074934158527,38.710620838232785,501,3,stroke_nan
52,53.728457163380696,40.15481677260901,498,3,stroke_nan
53,59.85680935132499,41.924071045082044,552,4,stroke_kai
54,57.14434515915576,43.479737883121935,550,4,stroke_kai
55,60.78507861052353,43.77438568311878,547,4,stroke_kai
56,57.095980122730005,53.7083278527013,522,4,stroke_kai
57,58.970609183057704,51.51886209214885,529,4,stroke_kai
58,67.26066565655178,56.66925349258121,519,4,stroke_kai
59,75.36710821306158,45.76282314711694,437,2,octagram
60,69.59627497993819,49.707499293218106,531,4,stroke_kai
61,70.55162124006887,59.543196831932015,313,2,octagram
62,70.2498223427312,60.541820186391234,314,2,octagram
63,70.24568662427421,71.5376131670723,251,1,inner_ring
64,49.02056280713062,72.36906066661811,339,2,octagram
65,59.8715371371586,71.08134347947946,329,2,octagram
66,47.84750223604166,87.5904933827462,70,0,outer_ring
67,48.74470664546018,88.74309584960301,67,0,outer_ring
68,54.133160884354915,90.07361129797486,52,0,outer_ring
69,55.36874565461314,89.66977523728158,50,0,outer_ring
70,61.584813475163116,74.23688486906568,254,1,inner_ring
71,56.850903298506196,75.61514490471191,256,1,inner_ring
72,42.6992813368092,73.31776292434667,343,2,octagram
73,56.37812992474753,69.55545096704128,332,2,octagram
74,48.312863668224416,71.98889220636234,340,2,octagram
75,40.141640838367664,62.63901405373692,353,2,octagram
76,32.98756518345323,66.95852569113495,266,1,inner_ring
77,40.00037195577293,61.207156548811284,354,2,octagram
78,55.666872541146425,89.32218844729132,49,0,outer_ring
79,62.874449569976974,89.60556849241846,33,0,outer_ring
80,61.929855515701796,88.56597623322463,34,0,outer_ring
81,66.92311474115444,86.61619930376337,23,0,outer_ring
82,67.14873035506174,87.67199210036944,24,0,outer_ring
83,80.7700048036111,80.15479103634178,9,0,outer_ring
84,69.02157708486348,87.98405030582735,22,0,outer_ring
85,62.83839387189619,71.92569066530064,327,2,octagram
86,83.15925680234115,78.01124032420047,7,0,outer_ring
87,71.73272087738438,70.34123644011265,250,1,inner_ring
