point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,55.83659410269605,90.08650935905561,49,0,outer_ring
1,49.860807542177895,90.26367691232977,64,0,outer_ring
2,38.98857703002734,86.90899274963353,90,0,outer_ring
3,39.89609690755132,86.78232420243388,88,0,outer_ring
4,34.375432870333036,85.56447747517483,99,0,outer_ring
5,44.125278679740774,88.36406798284148,79,0,outer_ring
6,36.93623053851234,86.80780043209829,93,0,outer_ring
7,26.929807960671642,79.73990403555129,109,0,outer_ring
8,25.519226350087436,78.97542289022047,110,0,outer_ring
9,28.843512919875522,81.4187526778051,107,0,outer_ring
10,18.73625528783416,70.60164604523766,115,0,outer_ring
11,18.259833434128304,66.93125193022063,116,0,outer_ring
12,34.46692003874032,60.21445453075976,356,2,octagram
13,12.364902426876048,42.78523591215014,120,0,outer_ring
14,27.83136293693237,52.409293546197645,272,1,inner_ring
15,36.173995855424316,61.776270047997855,354,2,octagram
16,28.167467910099212,58.27611537546524,360,2,octagram
17,40.41590730674972,64.5502737538838,350,2,octagram
18,41.9600040887218,51.065891176826185,469,3,stroke_nan
19,50.611676976438766,60.15999538269956,451,3,stroke_nan
20,45.71542394542194,52.06677047168433,467,3,stroke_nan
21,44.914513150371775,52.990692253720205,462,3,stroke_nan
22,56.74092495177637,58.16086530167087,511,4,stroke_kai
23,51.09493628206332,58.275256949264104,452,3,stroke_nan
24,59.902767772936954,54.22658613096605,520,4,stroke_kai
25,59.85486303542181,60.346420720561625,510,4,stroke_kai
26,66.7376066769564,66.52136299049218,320,2,octagram
27,65.46833352833947,72.96285834763196,325,2,octagram
28,54.87359240337137,50.98683569366115,530,4,stroke_kai
29,55.955332090240056,45.37312756729077,541,4,stroke_kai
30,56.926046192890546,56.98816931134427,517,4,stroke_kai
31,49.57344904357579,43.198649672864605,492,3,stroke_nan
32,48.52089079335376,48.027951908871486,477,3,stroke_nan
33,53.12883825888806,39.77708550216918,499,3,stroke_nan
34,44.61067210964725,40.83899755168163,495,3,stroke_nan
35,41.833604785434574,42.535760179834284,494,3,stroke_nan
36,41.373721560072674,31.871180210558492,388,2,octagram
37,41.65558985662956,27.308324120896717,391,2,octagram
38,44.35615528896515,43.449362969977734,488,3,stroke_nan
39,29.115873473501942,36.566942703917036,279,1,inner_ring
40,28.712497323420763,57.860798510668154,361,2,octagram
41,43.83148790262119,50.42129195607737,472,3,stroke_nan
42,39.5660425735579,45.053110674748986,484,3,stroke_nan
43,31.822909208553266,30.61960528378169,281,1,inner_ring
44,21.054265407855926,23.341025483482195,124,0,outer_ring
45,17.01109566793326,30.396365402364697,122,0,outer_ring
46,35.73354920164684,10.152615862959184,136,0,outer_ring
47,28.45246569442679,14.959739006356864,129,0,outer_ring
48,42.18907012496279,25.166701813575628,393,2,octagram
49,44.37574599848665,20.6868097382205,287,1,inner_ring
50,46.24095567738341,35.975046764856934,505,3,stroke_nan
51,52.342812991182804,38.627872209724266,501,3,stroke_nan
52,46.72722308853775,44.63630824543749,486,3,stroke_nan
53,60.376176068553306,41.481891749755924,554,4,stroke_kai
54,52.02388491498054,41.67425304641498,496,3,stroke_nan
55,60.56632785630466,41.69887638367132,552,4,stroke_kai
56,57.01371599356157,54.98374906652627,522,4,stroke_kai
57,57.984867336528445,55.995414685398586,518,4,stroke_kai
58,68.05954079152909,55.2257000299835,519,4,stroke_kai
59,74.6489436847438,46.278835889229164,438,2,octagram
60,69.29352790438746,50.41812479742252,531,4,stroke_kai
61,74.61827765751732,60.108934056972956,312,2,octagram
62,67.28570933957215,64.94159296371973,319,2,octagram
63,69.18898529262816,71.59751384547098,251,1,inner_ring
64,49.65962908704833,71.69748677381972,338,2,octagram
65,58.45713120255219,70.13000923056335,331,2,octagram
66,46.30024720845531,89.45881361765805,72,0,outer_ring
67,48.81479063348251,89.03481037214969,66,0,outer_ring
68,52.95264725605087,89.94070860720586,57,0,outer_ring
69,54.35702108370379,89.5243546347554,53,0,outer_ring
70,62.05037492680529,71.74026635605459,328,2,octagram
71,56.77991709311051,75.70630992884297,256,1,inner_ring
72,43.21930867375969,72.5975993251842,344,2,octagram
73,57.1867137794555,69.53461854062864,332,2,octagram
74,46.931813310352275,71.37283423609874,340,2,octagram
75,32.85908126722341,60.165122104655566,357,2,octagram
76,33.55693558768006,67.43085828919064,266,1,inner_ring
77,36.488781933156815,59.91207338984329,355,2,octagram
78,54.681635453173485,90.37879406276451,52,0,outer_ring
79,59.4879483708657,88.43135784878483,40,0,outer_ring
80,61.34550789023346,90.30524533885402,36,0,outer_ring
81,70.76171111227848,87.68379367230695,20,0,outer_ring
82,65.66464310155717,88.53936556035093,28,0,outer_ring
83,79.7340350897064,82.53772414477926,10,0,outer_ring
84,68.34582489519008,87.89938290384158,23,0,outer_ring
85,66.13722003812676,73.9316492498453,253,1,inner_ring
86,85.13644691994007,77.94369987414332,7,0,outer_ring
87,73.91657393052238,66.93220094338756,248,1,inner_ring
88,79.100106590247,58.844501107960035,308,2,octagram
89,76.58888615290368,44.07187448866405,436,2,octagram
90,77.04686170310536,64.06065111699229,247,1,inner_ring
91,78.65705306896197,55.65433589509191,445,2,octagram
92,76.63698545111157,43.23454733183801,435,2,octagram
93,81.55817766816855,42.09676535061825,306,1,inner_ring
94,77.27927605919898,53.44381505999642,443,2,octagram
95,77.58718239390618,35.666959623017206,428,2,octagram
96,97.0786410330906,43.85403125063368,239,0,outer_ring
97,89.30820154132444,25.20822747196907,235,0,outer_ring
98,50.3010327675979,44.00599429408686,487,3,stroke_nan
99,64.47279020412246,36.116826569968424,564,4,stroke_kai
100,67.68418038116687,46.663870022833216,543,4,stroke_kai
101,78.91973561282236,39.23885325933702,432,2,octagram
102,63.12694783442734,24.00232379869641,412,2,octagram
103,64.50635816322931,22.832438601785004,413,2,octagram
104,83.22574539223118,18.810861513794016,231,0,outer_ring
105,67.02889556859009,33.01004652465317,420,2,octagram
106,76.96746738616307,30.06855962852549,301,1,inner_ring
107,60.02304507164263,5.687830724624087,189,0,outer_ring
108,65.18915397507138,23.603473501444046,414,2,octagram
109,59.96445307973271,20.35895474302764,293,1,inner_ring
110,59.747109412248435,6.463215012362597,188,0,outer_ring
111,56.863705520454324,39.843964856510006,557,4,stroke_kai
112,56.86326131181039,19.791747797075885,292,1,inner_ring
113,49.96351435727425,24.532457354869862,400,2,octagram
114,38.973366425101965,9.143348098434814,141,0,outer_ring
115,37.42515199910298,9.67781541465419,139,0,outer_ring
116,45.68599966489297,6.744092458347858,153,0,outer_ring
117,56.68732662805188,5.904834391142825,178,0,outer_ring
118,58.36073313075058,5.539605255266191,183,0,outer_ring
119,59.211474470044806,6.846762956522432,186,0,outer_ring
120,43.26000253240966,6.430410116461853,148,0,outer_ring
121,46.94188969878808,7.489070629103746,154,0,outer_ring
122,34.96555252448054,11.906523311438834,135,0,outer_ring
123,50.199195242830605,6.802999431376429,163,0,outer_ring
124,54.027007828255336,5.976606392946553,171,0,outer_ring
125,61.168549587324264,6.8900375446867805,192,0,outer_ring
126,60.477200324910974,6.396190292509371,191,0,outer_ring
127,68.26265372218114,8.502217363528972,208,0,outer_ring
128,59.33275538845358,6.354442388102064,187,0,outer_ring
129,71.33788097635251,9.696814538430822,213,0,outer_ring
130,70.03217153441491,8.656773687328869,212,0,outer_ring
131,77.81760406393754,13.081518292370504,225,0,outer_ring
132,85.21548401080118,20.140421713362556,232,0,outer_ring
133,69.01432085411662,9.16201825339632,209,0,outer_ring
134,64.86608564042209,6.0456013959424695,199,0,outer_ring
135,67.63685078424814,6.7005432921264365,205,0,outer_ring
136,34.8810124686087,26.806999719049877,283,1,inner_ring
137,36.832608814351275,33.869004755102154,384,2,octagram
138,81.50456126663336,40.10144632628986,305,1,inner_ring
139,49.71514575535031,89.80242882647816,65,0,outer_ring
140,47.140723238638415,89.21853911737183,69,0,outer_ring
141,36.99784407078452,84.90280452137384,94,0,outer_ring
142,55.02138911672797,89.53266140149955,51,0,outer_ring
143,43.404763088731684,87.68251495380872,80,0,outer_ring
144,57.283881751299596,91.93724585288486,47,0,outer_ring
145,39.1267807195193,87.99798278725476,89,0,outer_ring
146,42.724558287978475,86.99819914728079,82,0,outer_ring
147,36.5362512928364,85.82830570490748,95,0,outer_ring
148,32.40060557450151,83.24461001875427,102,0,outer_ring
149,33.481703446853615,84.95009573155936,100,0,outer_ring
150,27.89175524920108,80.80757945222626,108,0,outer_ring
151,29.895583087908964,81.77353447255015,106,0,outer_ring
152,14.657967546900752,62.985471917032406,117,0,outer_ring
153,20.754288760635056,73.91433935090289,114,0,outer_ring
154,33.869145675518,51.70012246110222,366,2,octagram
155,26.78695073074908,50.3517817910734,273,1,inner_ring
156,25.758452834313353,47.56880839588628,274,1,inner_ring
157,33.71767146297386,35.14549468166207,382,2,octagram
158,31.995545563053962,53.06277146084422,365,2,octagram
159,50.339613400890734,53.16756340902636,461,3,stroke_nan
160,44.18288117848092,69.89731464549038,346,2,octagram
161,44.07619693622696,52.6659770530234,465,3,stroke_nan
162,50.0561000708927,56.95403621160411,458,3,stroke_nan
163,52.30517942648648,57.74155895256856,454,3,stroke_nan
164,52.17166615638374,56.17745517310077,457,3,stroke_nan
165,51.658899039968034,68.2318407292471,337,2,octagram
166,60.99097419925915,61.06768613829719,509,4,stroke_kai
167,65.72239851170671,67.7894048017348,322,2,octagram
168,64.28306685403352,72.3366190352142,326,2,octagram
169,67.22082673387723,71.41127113211793,323,2,octagram
