slot_id,x,y,layer_id,layer_name
0,63.062657930085265,88.7978582601237,0,outer_ring
1,61.437608606519966,89.11347024449827,0,outer_ring
2,60.625888532401206,89.246346153561,0,outer_ring
3,60.065616289532784,89.32855163249096,0,outer_ring
4,59.63207579126019,89.38686699418747,0,outer_ring
5,59.27608931889343,89.43131140260722,0,outer_ring
6,58.97188749999425,89.46684122616271,0,outer_ring
7,58.70546910485171,89.49610880931398,0,outer_ring
8,58.46698636058643,89.52084593610084,0,outer_ring
9,58.252322347899714,89.54193379713965,0,outer_ring
10,58.054668213376424,89.56036473697817,0,outer_ring
11,57.87274903082801,89.5764941535711,0,outer_ring
12,57.70262620574863,89.59085494192209,0,outer_ring
13,57.543395958956616,89.6036640356698,0,outer_ring
14,57.39406463658901,89.61512186020647,0,outer_ring
15,57.25262022440653,89.62547959907054,0,outer_ring
16,57.1182090652679,89.63487643902184,0,outer_ring
17,56.9900691451997,89.64343056102263,0,outer_ring
18,56.86752071960897,89.65124246663004,0,outer_ring
19,56.74995789593474,89.65839774661185,0,outer_ring
20,56.63709254264108,89.66495512236637,0,outer_ring
21,56.52894514468303,89.67095178185025,0,outer_ring
22,56.42445254747514,89.67647947076918,0,outer_ring
23,56.32320943429535,89.68158570447298,0,outer_ring
24,56.22485686435036,89.68631104240754,0,outer_ring
25,56.1300760381211,89.69064561419275,0,outer_ring
26,56.038144461957025,89.69464443999073,0,outer_ring
27,55.948270955977826,89.69835823592267,0,outer_ring
28,55.860943187202324,89.70178172515735,0,outer_ring
29,55.77629089957263,89.70492621879103,0,outer_ring
30,55.693058760827974,89.70785088575221,0,outer_ring
31,55.61230842663426,89.71053005373088,0,outer_ring
32,55.53333155162365,89.71299961235168,0,outer_ring
33,55.455574474381045,89.71528539605033,0,outer_ring
34,55.380354253184734,89.71735912295668,0,outer_ring
35,55.30579524448058,89.71928121627292,0,outer_ring
36,55.233504425216125,89.72101803750473,0,outer_ring
37,55.16201941337691,89.7226127529946,0,outer_ring
38,55.092219772724114,89.72405210871383,0,outer_ring
39,55.02344766555371,89.72535648686542,0,outer_ring
40,54.95599251199854,89.72652617579652,0,outer_ring
41,54.88961263557763,89.72757116180935,0,outer_ring
42,54.824364272286076,89.72849581210477,0,outer_ring
43,54.76009239376756,89.72930725976283,0,outer_ring
44,54.69692148316988,89.73000871695939,0,outer_ring
45,54.63450622853645,89.7306082300662,0,outer_ring
46,54.573291201981384,89.73110589336287,0,outer_ring
47,54.51251083020125,89.7315115321017,0,outer_ring
48,54.45313733961774,89.7318226462366,0,outer_ring
49,54.393796838270816,89.73204952106161,0,outer_ring
50,54.33615724690544,89.73218942999426,0,outer_ring
51,54.27851751761331,89.73225004687342,0,outer_ring
52,54.22207862713448,89.73223256944463,0,outer_ring
53,54.16607161018206,89.73214007334664,0,outer_ring
54,54.11065674359201,89.73197487403067,0,outer_ring
55,54.05618681239258,89.73174106522205,0,outer_ring
56,54.00171723117479,89.7314364451525,0,outer_ring
57,53.948648816634794,89.73107155600044,0,outer_ring
58,53.89562624327442,89.7306398496435,0,outer_ring
59,53.843265685265386,89.73014767945523,0,outer_ring
60,53.79160488376012,89.72959795023137,0,outer_ring
61,53.73994479935554,89.72898452240386,0,outer_ring
62,53.6894862100356,89.7283238582757,0,outer_ring
63,53.639107438739394,89.72760360087469,0,outer_ring
64,53.589121436745586,89.72682907213756,0,outer_ring
65,53.53994772977546,89.72600892047706,0,outer_ring
66,53.49077501934005,89.7251310512588,0,outer_ring
67,53.44233743147537,89.72420985710059,0,outer_ring
68,53.394297651835736,89.72324088935896,0,outer_ring
69,53.346259014964424,89.72221683181412,0,outer_ring
70,53.29918771538561,89.72115993275753,0,outer_ring
71,53.252213600343566,89.72005245670874,0,outer_ring
72,53.20534860722433,89.71889502812365,0,outer_ring
73,53.15937401132522,89.71770860709788,0,outer_ring
74,53.113400745348656,89.71647172457125,0,outer_ring
75,53.06765885191884,89.71519094801357,0,outer_ring
76,53.0226233920202,89.7138811068122,0,outer_ring
77,52.97758936661184,89.71252284035337,0,outer_ring
78,52.93284098078477,89.71112517831023,0,outer_ring
79,52.88868604163256,89.70969913701036,0,outer_ring
80,52.844532630593754,89.70822654101599,0,outer_ring
81,52.80066347552151,89.70671726644818,0,outer_ring
82,52.75733321203496,89.70518136138784,0,outer_ring
83,52.714004561077736,89.703600619665,0,outer_ring
84,52.67091421546293,89.70198404360562,0,outer_ring
85,52.62835535590206,89.70034381436295,0,outer_ring
86,52.5857981855855,89.69866032580131,0,outer_ring
87,52.54339875884356,89.69693998912939,0,outer_ring
88,52.501560420300414,89.69520025494425,0,outer_ring
89,52.45972384132591,89.69341870876309,0,outer_ring
90,52.417938770595384,89.6915975436818,0,outer_ring
91,52.37677228590596,89.68976247060155,0,outer_ring
92,52.33560762586278,89.68788691243817,0,outer_ring
93,52.29444483028079,89.68597087100572,0,outer_ring
94,52.25382933829879,89.68404053815985,0,outer_ring
95,52.21328997900706,89.68207442809828,0,outer_ring
96,52.17275254323374,89.68006904995866,0,outer_ring
97,52.13258315898857,89.67804304767618,0,outer_ring
98,52.092624383640114,89.67598931116893,0,outer_ring
99,52.052667587682635,89.67389741781597,0,outer_ring
100,52.012897324918576,89.67177729436301,0,outer_ring
101,51.973476174267084,89.66963836687376,0,outer_ring
102,51.93405705646035,89.66746229683108,0,outer_ring
103,51.894646306191426,89.66524944286263,0,outer_ring
104,51.855721443091255,89.66302730894773,0,outer_ring
105,51.816798664553254,89.66076895614441,0,outer_ring
106,51.77787800427843,89.65847438640799,0,outer_ring
107,51.739246034299775,89.65616089498607,0,outer_ring
108,51.70077975109402,89.65382174225965,0,outer_ring
109,51.66231563558336,89.65144721133217,0,outer_ring
