slot_id,x,y,layer_id,layer_name
0,96.14196646824513,49.16831176126513,0,outer_ring
1,95.96369036638163,51.91700636039599,0,outer_ring
2,95.64866762683226,54.3789414063276,0,outer_ring
3,95.24555053482976,56.553660259724474,0,outer_ring
4,94.79088061545067,58.4681843928015,0,outer_ring
5,94.30929344350588,60.15809014897684,0,outer_ring
6,93.81652565798522,61.65796159601383,0,outer_ring
7,93.32220176151773,62.99833678228135,0,outer_ring
8,92.83206967386576,64.20472794268758,0,outer_ring
9,92.34942358591191,65.29808093745821,0,outer_ring
10,91.87614634653256,66.295236779043,0,outer_ring
11,91.41304378519993,67.21019255669533,0,outer_ring
12,90.96059194625059,68.05394413828172,0,outer_ring
13,90.5186047792526,68.8360842556899,0,outer_ring
14,90.08700208788656,69.56403717916157,0,outer_ring
15,89.66533490518745,70.24439305368281,0,outer_ring
16,89.25325406031061,70.88244245467101,0,outer_ring
17,88.85026155964144,71.48283926044553,0,outer_ring
18,88.45604919877132,72.0492731204678,0,outer_ring
19,88.0701067972451,72.58519213703316,0,outer_ring
20,87.69198776289454,73.0935086349198,0,outer_ring
21,87.32146338130379,73.57649614897366,0,outer_ring
22,86.95791004792105,74.03665557980611,0,outer_ring
23,86.60122939911567,74.47557452453063,0,outer_ring
24,86.25092628679607,74.89514351108836,0,outer_ring
25,85.90673925018001,75.2967946669448,0,outer_ring
26,85.56838842398348,75.68184461804125,0,outer_ring
27,85.23558223003751,76.05150291325445,0,outer_ring
28,84.90810784581319,76.40678889641521,0,outer_ring
29,84.58579235192795,76.74859482079194,0,outer_ring
30,84.26824407528557,77.0779657566624,0,outer_ring
31,83.955479336116,77.3954545604369,0,outer_ring
32,83.64716066515356,77.70192238271699,0,outer_ring
33,83.34310882780102,77.99801424228903,0,outer_ring
34,83.04319442669744,78.28428290811536,0,outer_ring
35,82.74732831412152,78.56120669959721,0,outer_ring
36,82.45529765205339,78.8293455796474,0,outer_ring
37,82.16695794052626,79.089162138319,0,outer_ring
38,81.8822382249415,79.34102577548931,0,outer_ring
39,81.60099936088955,79.58534291433938,0,outer_ring
40,81.32309214032996,79.82250447704929,0,outer_ring
41,81.0483848169882,80.05286420166519,0,outer_ring
42,80.7768079083035,80.27670503286173,0,outer_ring
43,80.50837366111034,80.49422924344739,0,outer_ring
44,80.2427881652024,80.70587148681528,0,outer_ring
45,79.98016829321155,80.91172241704922,0,outer_ring
46,79.72026267085845,81.11215199528539,0,outer_ring
47,79.46314802666532,81.30726306251358,0,outer_ring
48,79.2085568939082,81.4974102297918,0,outer_ring
49,78.95669708860873,81.68258248801004,0,outer_ring
50,78.70725353076018,81.86314801164795,0,outer_ring
