slot_id,x,y,layer_id,layer_name
0,82.57673540722061,78.7184610706961,0,outer_ring
1,74.82590610094081,84.33962371720591,0,outer_ring
2,72.66534465263915,85.47496483340478,0,outer_ring
3,71.38686948297246,86.07349301573188,0,outer_ring
4,70.47670660936237,86.468176238203,0,outer_ring
5,69.76760680888724,86.75815217485982,0,outer_ring
6,69.18572990731433,86.98490645946774,0,outer_ring
7,68.6921319002541,87.16948756981955,0,outer_ring
8,68.26322420924775,87.32416810475999,0,outer_ring
9,67.88301064296891,87.45690112221423,0,outer_ring
10,67.54153326921467,87.57263292130955,0,outer_ring
11,67.23116768694713,87.67499009560441,0,outer_ring
12,66.94681862111251,87.76641960190818,0,outer_ring
13,66.68443140804726,87.8488097653989,0,outer_ring
14,66.44031943404,87.92376745824004,0,outer_ring
15,66.21210116581042,87.99237621621697,0,outer_ring
16,65.99837999934651,88.05534655167037,0,outer_ring
17,65.7963620788891,88.11373568538482,0,outer_ring
18,65.60530475348617,88.16794819205336,0,outer_ring
19,65.42381818367784,88.21854054937847,0,outer_ring
20,65.25134206902923,88.26580749193697,0,outer_ring
21,65.08622749474786,88.31031677073307,0,outer_ring
22,64.92834674562081,88.35220108156253,0,outer_ring
23,64.7773821818578,88.39163537396334,0,outer_ring
24,64.63219109947565,88.4289958226529,0,outer_ring
25,64.49238297030796,88.46444835661012,0,outer_ring
26,64.35758937031103,88.49814493933438,0,outer_ring
27,64.22746298452635,88.5302247932455,0,outer_ring
28,64.10167663481671,88.56081550812905,0,outer_ring
29,63.97992233312492,88.59003404519765,0,outer_ring
30,63.861910362352084,88.61798764718442,0,outer_ring
31,63.74736838640102,88.64477466384116,0,outer_ring
32,63.6360405904673,88.67048530126704,0,outer_ring
33,63.5276868522708,88.69520230263979,0,outer_ring
34,63.42271454143787,88.71885985758034,0,outer_ring
35,63.32050349279088,88.74162314206595,0,outer_ring
36,63.22070370088673,88.76359093077251,0,outer_ring
37,63.123122197967504,88.78482388021553,0,outer_ring
38,63.02790890614997,88.80530691216711,0,outer_ring
39,62.93539726651093,88.82498711363809,0,outer_ring
40,62.84464188541459,88.8440817498526,0,outer_ring
41,62.75548970126863,88.86263497243624,0,outer_ring
42,62.6689999537614,88.88044106763839,0,outer_ring
43,62.584016758097896,88.89775205361497,0,outer_ring
44,62.500260621417674,88.91463394473966,0,outer_ring
45,62.419054687802735,88.93083222337691,0,outer_ring
46,62.338919007664146,88.94665352626359,0,outer_ring
47,62.260196410694896,88.96203788875525,0,outer_ring
48,62.18338560509176,88.97689791658968,0,outer_ring
49,62.1072889856606,88.99147313552382,0,outer_ring
50,62.033294328736154,89.00550593753488,0,outer_ring
51,61.960070762194,89.01925693419054,0,outer_ring
52,61.888299679708815,89.03260441793836,0,outer_ring
53,61.81770314470386,89.04560731602369,0,outer_ring
54,61.74807578036934,89.05830927622293,0,outer_ring
55,61.67987612831628,89.07063302093684,0,outer_ring
56,61.612315438911004,89.08272649920306,0,outer_ring
57,61.54629756691334,89.09443352647247,0,outer_ring
58,61.48072924481603,89.10595302749951,0,outer_ring
59,61.416692301716495,89.11709986740313,0,outer_ring
60,61.3530446961572,89.12807755688422,0,outer_ring
61,61.29080132169345,89.13871537806722,0,outer_ring
62,61.22900535932359,89.149181263942,0,outer_ring
63,61.16838095612917,89.15935636511496,0,outer_ring
64,61.1083700614174,89.16933846358911,0,outer_ring
65,61.04920209941662,89.17909271756577,0,outer_ring
66,60.99091211529641,89.18861720522614,0,outer_ring
67,60.9330494678882,89.19798846038113,0,outer_ring
68,60.87641857701322,89.20707981361461,0,outer_ring
69,60.81977529424387,89.21609363755456,0,outer_ring
70,60.76468953522192,89.22478337994792,0,outer_ring
71,60.709646688016534,89.23339132329127,0,outer_ring
72,60.655537431976654,89.2417802080296,0,outer_ring
73,60.60203757862466,89.25000344288367,0,outer_ring
74,60.54878641423134,89.2581182199716,0,outer_ring
75,60.49677422907413,89.2659765896446,0,outer_ring
76,60.444752219280176,89.27376965552035,0,outer_ring
77,60.39369391426453,89.28135344180541,0,outer_ring
78,60.34310698352755,89.28880383007638,0,outer_ring
79,60.29264433317432,89.29617309077028,0,outer_ring
80,60.243441112455244,89.30329804696834,0,outer_ring
81,60.194229472262535,89.31036461611467,0,outer_ring
82,60.145614072086886,89.31728706531747,0,outer_ring
