x,y
40.73139974779319,49.557522123893804
4.16141235813367,39.823008849557525
95.33417402269862,58.4070796460177
91.92938209331652,22.123893805309734
5.674653215636822,63.716814159292035
55.73770491803278,59.29203539823009
38.839848675914254,56.63716814159292
9.709962168978564,47.78761061946903
83.7326607818411,62.83185840707964
58.259773013871374,39.823008849557525
70.23959646910467,65.48672566371681
74.02269861286254,69.91150442477876
42.11853720050441,60.17699115044248
41.86633039092055,42.47787610619469
70.11349306431273,31.858407079646017
28.121059268600252,48.67256637168141
67.84363177805801,56.63716814159292
15.762925598991174,63.716814159292035
6.305170239596469,55.75221238938053
6.6834804539722565,70.79646017699115
40.85750315258512,36.283185840707965
98.86506935687264,46.017699115044245
66.9609079445145,69.02654867256636
67.33921815889029,33.6283185840708
13.997477931904163,51.32743362831859
10.466582597730138,35.39823008849557
60.15132408575031,46.902654867256636
32.156368221941996,29.20353982300885
83.98486759142497,30.08849557522124
0.8827238335435058,25.663716814159294
45.39722572509458,37.16814159292036
89.91172761664565,37.16814159292036
82.47162673392182,59.29203539823009
26.48171500630517,29.20353982300885
83.85876418663304,51.32743362831859
93.31651954602775,49.557522123893804
19.419924337957127,65.48672566371681
97.09962168978562,20.353982300884958
41.6141235813367,61.06194690265486
26.6078184110971,54.86725663716814
7.0617906683480465,30.08849557522124
19.672131147540984,30.973451327433626
72.88776796973518,58.4070796460177
91.67717528373267,52.21238938053098
20.302648171500632,57.52212389380531
68.85245901639344,21.238938053097346
30.51702395964691,63.716814159292035
96.46910466582598,49.557522123893804
67.59142496847414,45.13274336283185
56.36822194199244,35.39823008849557
33.79571248423707,35.39823008849557
66.9609079445145,53.98230088495575
43.505674653215635,39.823008849557525
96.84741488020177,30.973451327433626
42.4968474148802,50.442477876106196
71.50063051702395,52.21238938053098
43.63177805800756,54.86725663716814
43.37957124842371,37.16814159292036
96.0907944514502,68.14159292035397
17.402269861286253,61.94690265486725
71.37452711223203,65.48672566371681
80.20176544766709,33.6283185840708
15.889029003783103,30.973451327433626
24.59016393442623,30.973451327433626
71.2484237074401,39.823008849557525
70.61790668348046,39.823008849557525
82.34552332912989,48.67256637168141
73.3921815889029,47.78761061946903
38.96595208070618,53.98230088495575
61.16015132408575,62.83185840707964
15.636822194199244,50.442477876106196
93.82093316519547,60.17699115044248
69.10466582597729,66.3716814159292
5.800756620428752,30.08849557522124
73.01387137452711,15.04424778761062
95.20807061790669,47.78761061946903
72.63556116015133,66.3716814159292
29.382093316519548,68.14159292035397
92.05548549810845,38.05309734513274
66.078184110971,42.47787610619469
70.87011349306431,70.79646017699115
39.59646910466583,44.24778761061947
92.43379571248424,62.83185840707964
92.43379571248424,33.6283185840708
40.73139974779319,69.02654867256636
68.60025220680959,30.973451327433626
3.1525851197982346,33.6283185840708
95.46027742749055,76.99115044247787
97.73013871374528,50.442477876106196
91.80327868852459,71.68141592920354
32.66078184110971,42.47787610619469
46.02774274905423,30.973451327433626
73.26607818411097,30.973451327433626
39.59646910466583,31.858407079646017
17.402269861286253,42.47787610619469
38.20933165195461,40.707964601769916
44.26229508196721,64.60176991150442
70.87011349306431,55.75221238938053
94.07313997477932,76.10619469026548
36.82219419924338,53.09734513274337
30.390920554854983,31.858407079646017
58.259773013871374,56.63716814159292
2.5220680958385877,54.86725663716814
19.041614123581336,41.5929203539823
70.87011349306431,25.663716814159294
37.83102143757881,62.83185840707964
68.85245901639344,39.823008849557525
94.70365699873896,68.14159292035397
8.32282471626734,26.548672566371685
81.0844892812106,67.2566371681416
21.437578814627994,53.09734513274337
83.48045397225725,72.56637168141593
4.4136191677175285,48.67256637168141
82.09331651954602,29.20353982300885
96.46910466582598,25.663716814159294
4.287515762925599,65.48672566371681
78.0580075662043,25.663716814159294
68.60025220680959,81.41592920353983
57.12484237074401,61.94690265486725
28.877679697351827,38.93805309734513
74.40100882723833,62.83185840707964
28.121059268600252,69.02654867256636
37.957124842370746,26.548672566371685
81.21059268600253,58.4070796460177
59.77301387137452,30.08849557522124
5.674653215636822,42.47787610619469
56.242118537200504,47.78761061946903
94.19924337957126,41.5929203539823
80.83228247162674,49.557522123893804
42.24464060529634,71.68141592920354
27.616645649432535,39.823008849557525
41.488020176544765,26.548672566371685
40.73139974779319,23.893805309734514
28.7515762925599,52.21238938053098
44.640605296343,33.6283185840708
83.48045397225725,40.707964601769916
39.470365699873895,64.60176991150442
40.98360655737705,52.21238938053098
17.78058007566204,30.973451327433626
28.373266078184113,56.63716814159292
59.394703656998736,66.3716814159292
69.23076923076923,51.32743362831859
