point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,53.92194861322897,88.9534111097021,529,4,outer_ring
1,47.99982059629055,85.2006341601735,432,4,outer_ring
2,62.39446842815098,87.19621501130422,456,4,outer_ring
3,42.718172270113264,85.60466570086973,525,4,outer_ring
4,45.931381924461135,87.94156952765704,473,4,outer_ring
5,36.556662142515435,82.11692519996464,524,4,outer_ring
6,31.59048571710832,74.83911093508195,279,3,mid_ring
7,28.58994653793288,77.19451534885435,385,4,outer_ring
8,25.590149847636866,74.30608976399841,420,4,outer_ring
9,27.458075986409078,76.07445789840675,348,4,outer_ring
10,23.925604668366272,73.02886504491326,391,4,outer_ring
11,25.930447787488628,74.2891866546838,457,4,outer_ring
12,22.137181344596023,70.08832954931972,480,4,outer_ring
13,17.93791802492576,54.90681079820795,305,3,mid_ring
14,41.11229396204717,57.33279025487501,141,2,octagram
15,37.43850727317112,62.510220020027305,233,2,octagram
16,51.092257636652356,45.68904808213031,8,0,nan
17,53.59545105028692,67.73280719420333,257,2,octagram
18,49.39705465508496,47.22651670785756,15,0,nan
19,36.2692873399908,61.29298890917639,132,2,octagram
20,44.69003276957179,62.829664353273415,120,2,octagram
21,51.06061045889427,65.52176229867352,202,2,octagram
22,49.21136038684625,72.84555968768936,175,2,octagram
23,51.753041766122706,46.51836427283268,1,0,nan
24,70.27527530340379,58.71583597037752,258,2,octagram
25,49.457617198457825,66.18375932915683,240,2,octagram
26,63.93890481667005,60.30778387017499,164,2,octagram
27,55.64581235754074,68.16962593419262,159,2,octagram
28,64.72907339210128,52.83077351816703,86,1,kai
29,54.313922478785265,37.12499017436656,98,1,kai
30,50.27920418524014,44.06547000022065,11,0,nan
31,47.01435762757833,55.21988350834035,5,0,nan
32,53.90917350147827,51.41332785962095,94,1,kai
33,46.70124832352038,62.221907305078346,166,2,octagram
34,39.59105367272336,40.82442260452498,41,0,nan
35,44.46592961347201,34.75482481709615,54,0,nan
36,36.47970472594632,33.957609021545146,140,2,octagram
37,35.143698498548474,32.31981341964014,133,2,octagram
38,38.503505004495686,34.994059476186465,231,2,octagram
39,30.0700768287014,43.33226339353029,204,2,octagram
40,46.22762598904582,56.899177262315014,2,0,nan
41,34.92830906893456,63.76629439992265,138,2,octagram
42,42.02945570760644,56.19062299689303,6,0,nan
43,27.322943365721315,16.297843220142447,451,4,outer_ring
44,16.530173592159517,31.813029120609215,394,4,outer_ring
45,24.467192889090384,13.237860403580557,357,4,outer_ring
46,46.71594886940208,15.707633717239439,220,2,octagram
47,30.1689235885864,12.030419191496195,336,4,outer_ring
48,45.84293047825958,40.57567058506422,28,0,nan
49,55.85229788672026,18.313617235974164,201,2,octagram
50,46.493140574766,27.27316493834119,226,2,octagram
51,54.014319839857706,48.53049232786861,83,1,kai
52,54.78435034488948,31.209409452687808,67,1,kai
53,45.17278566160299,35.60423492297359,4,0,nan
54,63.39371812919705,44.2821346943681,63,1,kai
55,61.73468909250088,53.43204233970123,79,1,kai
56,65.89268546556256,47.98296092371632,118,1,kai
57,65.14703539318826,48.28679557632593,115,1,kai
58,55.62058081395415,53.76394529952891,88,1,kai
59,65.49810162899004,63.31949379406646,250,2,octagram
60,69.65938194145734,62.940631553244344,192,2,octagram
61,69.42915863254187,62.34730132104735,165,2,octagram
62,66.25050369435957,64.38960622177987,188,2,octagram
63,68.62091078187177,62.70551388542122,168,2,octagram
