point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,54.918161690483736,86.8736966285132,529,4,outer_ring
1,51.46744564133931,87.128918079313,472,4,outer_ring
2,60.684692226912524,84.90532098840875,440,4,outer_ring
3,44.23478602856345,84.30707593817267,397,4,outer_ring
4,47.32493343705797,85.21970226384913,453,4,outer_ring
5,36.65212393093875,83.53439837651476,524,4,outer_ring
6,30.23821909748778,77.87931989264908,422,4,outer_ring
7,26.147272164401578,78.69563615916779,506,4,outer_ring
8,30.87013811309614,80.66835402548605,377,4,outer_ring
9,27.71727621831906,74.5183095086024,396,4,outer_ring
10,24.807598089737507,73.27153357416223,420,4,outer_ring
11,23.05569003176164,65.64142255253253,443,4,outer_ring
12,21.123743482761242,72.17539525905079,545,4,outer_ring
13,17.954608079184858,55.1259897356012,305,3,mid_ring
14,38.128807586640626,59.8682839214263,132,2,octagram
15,33.52797763839406,63.4340332352514,144,2,octagram
16,47.593283732276305,49.658122465557824,55,0,nan
17,47.14102046339056,65.2452835221146,235,2,octagram
18,42.13231129778536,57.66077178618138,36,0,nan
19,45.56826026988505,55.69635837934292,5,0,nan
20,46.25704572562473,64.87411705838002,183,2,octagram
21,49.336694401099635,70.79036517136065,229,2,octagram
22,55.97032107582344,72.56922479136821,162,2,octagram
23,51.071039853123,57.206413726731796,16,0,nan
24,65.87509326730056,62.220501313931955,188,2,octagram
25,55.28384050166993,65.5196015837011,159,2,octagram
26,64.20090792896215,64.23972203797125,214,2,octagram
27,53.07338966285057,71.06067870608119,160,2,octagram
28,64.7056529450239,52.01339277110727,78,1,kai
29,60.04354639290904,37.50116939295957,76,1,kai
30,51.50591867215642,49.131133937661104,15,0,nan
31,47.95663049308766,51.46222979296956,29,0,nan
32,57.25087366881605,50.26001846750338,107,1,kai
33,49.925090833485505,53.61037436285805,24,0,nan
34,41.68685792457756,41.27305943086683,23,0,nan
35,44.43494150653706,34.28426997052943,54,0,nan
36,39.88135206404929,34.40233324387534,231,2,octagram
37,33.865323104481575,31.872296790769365,133,2,octagram
38,36.69070526587494,34.82212979775849,224,2,octagram
39,27.815284334467435,43.61496478267099,204,2,octagram
40,39.26879585138587,58.496368070124724,141,2,octagram
41,36.17369956556411,58.86568557121811,211,2,octagram
42,39.26285967467123,53.807584598450234,49,0,nan
43,25.309495322470987,14.699331656183961,334,4,outer_ring
44,17.358496331215015,27.145568919243225,415,4,outer_ring
45,23.211182332458637,13.657941048055704,390,4,outer_ring
46,35.83149341839133,4.979873452350202,481,4,outer_ring
47,30.778162223075594,11.769686905233323,336,4,outer_ring
48,44.90485878285142,35.457795144943724,38,0,nan
49,54.541673477016204,19.86672969258056,150,2,octagram
50,50.081824278505344,27.35050344828296,221,2,octagram
51,57.038372719681405,45.85267343927373,96,1,kai
52,54.73885752079333,32.27813315226358,67,1,kai
53,51.66542033735505,30.726065140677395,13,0,nan
54,55.33868913455272,38.52276437405621,111,1,kai
55,55.52362912467894,51.53893904629211,94,1,kai
56,68.46625715421062,58.24173063106071,212,2,octagram
57,64.74513811738436,56.19692173653185,68,1,kai
58,61.40066253508034,52.83051520806684,102,1,kai
59,69.20724719984902,62.806925904222965,223,2,octagram
60,69.84620117776504,51.15004724474112,131,2,octagram
61,69.60558145630979,59.14213645646351,248,2,octagram
62,68.89341451459906,60.30394179242016,252,2,octagram
63,70.82370371339071,65.13517494445793,187,2,octagram
64,50.17679953575878,64.91461740166847,202,2,octagram
65,49.33599682388868,85.88618305083014,539,4,outer_ring
66,48.087963751269285,85.68540398717185,428,4,outer_ring
67,48.65419020111898,80.47821184828578,274,3,mid_ring
68,55.1085546748021,86.1994232974642,328,4,outer_ring
69,50.560786213731355,87.73252380278285,507,4,outer_ring
70,53.86702012112617,81.4916340132486,287,3,mid_ring
71,58.20999451719905,78.88872423448277,288,3,mid_ring
72,50.653724706444976,72.10366315662462,180,2,octagram
73,46.35894156814035,72.29934185740724,209,2,octagram
74,45.68102664730322,71.14719276920817,153,2,octagram
75,48.824627275569064,72.09982083490263,175,2,octagram
76,23.623845727371286,73.26800016243303,391,4,outer_ring
77,38.49829506530999,71.827380611621,324,3,mid_ring
78,61.40488782322037,85.77527521744182,405,4,outer_ring
79,57.586667558971754,85.5893282390352,402,4,outer_ring
80,55.84631626183691,88.08349352228211,509,4,outer_ring
81,60.94733762697984,84.86504886908877,491,4,outer_ring
82,60.65600377267837,83.13237711107207,311,3,mid_ring
83,56.38012546207491,85.87515829777907,536,4,outer_ring
84,65.41084626477894,77.06398675302243,313,3,mid_ring
85,78.45375299927582,75.31534086822622,504,4,outer_ring
86,74.8869061435808,74.76924692718757,325,3,mid_ring
87,78.93071072957758,75.22576856260588,395,4,outer_ring
88,85.40073430539307,70.56368285846798,362,4,outer_ring
89,84.96801172732899,71.4069041801789,489,4,outer_ring
90,76.42872031340951,59.80067902095964,194,2,octagram
91,76.6731798157476,56.687524513884085,268,3,mid_ring
92,77.98033416152937,46.902440027003024,213,2,octagram
