point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,55.4304606136271,97.4293562787048,516,4,outer_ring
1,51.54472769016194,96.25026050263904,554,4,outer_ring
2,46.10453994855802,94.67697667974603,438,4,outer_ring
3,42.73689127749216,91.56770054866296,557,4,outer_ring
4,40.66445323742454,88.46477037698521,550,4,outer_ring
5,38.59201519735692,84.97538892443805,261,3,mid_ring
6,35.48340865249071,79.93454263747427,361,4,outer_ring
7,32.892886360023795,77.60223796323497,377,4,outer_ring
8,28.748111310358983,74.48909395201754,547,4,outer_ring
9,25.898445861221987,71.38239590484618,522,4,outer_ring
10,22.78983931635577,66.34154961788241,420,4,outer_ring
11,22.01271293775683,61.69885926252096,495,4,outer_ring
12,22.01271293775683,57.06003678729388,430,4,outer_ring
13,23.048881442555423,52.81292327393401,421,4,outer_ring
14,25.63940373502234,50.89295726130093,125,2,octagram
15,29.266195562758284,50.911008374283696,146,2,octagram
16,32.63384423382415,50.92776969104381,34,0,nan
17,35.224366526291064,51.32731542350955,189,2,octagram
18,40.14636898502525,51.35181300338294,37,0,nan
19,44.03220293896084,52.917360563162674,24,0,nan
20,46.62272523142775,54.09000987233783,183,2,octagram
21,49.990373902493616,55.26642655416208,218,2,octagram
22,53.09898044735983,55.66845036589878,128,2,octagram
23,56.72577227509577,56.07305326723626,65,1,kai
24,59.31629456756269,58.01880615312084,164,2,octagram
25,61.38873260763031,62.28139168986271,188,2,octagram
26,61.64777473382996,66.5349516701132,176,2,octagram
27,61.90681686002961,69.24220398945955,185,2,octagram
28,57.50289865369472,55.30381757066121,80,1,kai
29,54.9123763612278,49.87899808209896,108,1,kai
30,52.58089619496054,46.00167504033368,57,0,nan
31,48.17697798862565,38.248418757666514,11,0,nan
32,49.472289650094325,42.1205846259193,10,0,nan
33,51.026542407292204,44.06117983544687,1,0,nan
34,45.32741356995908,36.30147708588909,0,0,nan
35,42.73689127749216,32.42286475074569,53,0,nan
36,38.59201519735692,31.24257968594253,38,0,nan
37,34.96532440009141,30.06477320325489,142,2,octagram
38,32.374802107624504,31.984739215887963,41,0,nan
39,29.78427981515758,36.61066825448928,204,2,octagram
40,33.410970612423085,41.2675413398546,23,0,nan
41,36.51967818775974,45.53518404546821,9,0,nan
42,38.07393094495762,49.02208691589989,58,0,nan
43,29.525237688957933,35.83617487691647,343,4,outer_ring
44,29.525237688957933,31.97055648588409,415,4,outer_ring
45,29.78427981515758,28.879330964939257,431,4,outer_ring
46,31.8567178552252,26.570234577195222,390,4,outer_ring
47,35.742450778690355,25.043266819807474,426,4,outer_ring
48,40.92349536362418,25.069053693058976,195,2,octagram
49,44.03220293896084,25.47107800764021,13,0,nan
50,47.14080948382705,28.57916535283044,109,1,kai
51,49.472289650094325,31.29673252204632,20,0,nan
52,51.54472769016194,34.78611397459349,93,1,kai
53,53.617064699759126,37.50239134758672,76,1,kai
54,55.171418487427445,40.602642425022935,91,1,kai
55,56.72577227509577,42.15668634904032,71,1,kai
56,59.31629456756269,44.4889910232796,72,1,kai
57,62.4249011124289,46.05067020008044,79,1,kai
58,65.01542340489581,46.83676772090089,115,1,kai
59,68.12402994976203,48.011895109347016,131,2,octagram
60,70.71455224222895,53.823366893749245,252,2,octagram
61,71.75082177749798,60.7866577754616,219,2,octagram
62,71.75082177749798,64.65237667397925,187,2,octagram
63,69.67838373743035,69.66743608769153,266,3,mid_ring
64,46.8817673576274,79.99127406033428,317,3,mid_ring
65,48.17697798862565,84.24999121409726,270,3,mid_ring
66,49.990373902493616,85.41867213565278,407,4,outer_ring
67,53.09898044735983,85.43414415903477,277,3,mid_ring
68,55.4304606136271,86.21885187899183,414,4,outer_ring
69,56.72577227509577,86.22529884872696,437,4,outer_ring
70,56.207586992226034,83.13020494480324,295,3,mid_ring
71,53.87620785642921,80.79919006678661,292,3,mid_ring
72,51.28568556396229,78.85353768838729,193,2,octagram
73,49.990373902493616,78.84709071865215,127,2,octagram
74,47.917935862426,77.67701999623324,209,2,octagram
75,29.525237688957933,59.803390829761256,210,2,octagram
76,29.525237688957933,62.12280206737479,435,4,outer_ring
77,31.079591476626256,62.51709011884277,170,2,octagram
78,58.02098290609401,99.76166095294408,509,4,outer_ring
79,61.90681686002961,99.39444957095026,342,4,outer_ring
80,65.01542340489581,97.86361393342816,491,4,outer_ring
81,68.64211420216132,94.40259794088873,405,4,outer_ring
82,70.97359436842859,91.32158676232812,468,4,outer_ring
83,72.26890602989727,86.68931176432147,313,3,mid_ring
84,74.08230194376524,83.6057219990046,383,4,outer_ring
85,75.3775125747635,79.35999828650813,429,4,outer_ring
86,76.93186636243182,75.50201565110373,372,4,outer_ring
87,77.9680348672304,71.64155443358385,325,3,mid_ring
88,80.04047290729802,67.01304680822628,489,4,outer_ring
89,82.11291094736563,60.45167973360989,303,3,mid_ring
90,83.66716370456352,55.43404123029684,319,3,mid_ring
91,85.48055961843151,51.57744839575585,194,2,octagram
92,86.77587127990019,47.71817646697334,130,2,octagram
93,88.33012403709807,46.17960456633795,417,4,outer_ring
94,89.88447782476639,42.708274226773554,216,2,octagram
95,93.77021074823152,40.02165110432166,566,4,outer_ring
96,95.84264878829916,36.93945113986821,359,4,outer_ring
97,98.69221320696572,33.86111905554913,337,4,outer_ring
98,56.72577227509577,40.610378688136194,70,1,kai
99,59.31629456756269,38.30386088714842,84,1,kai
100,60.87054732476057,33.672874679675346,117,1,kai
101,63.20202749102785,29.045656347695903,103,1,kai
102,64.23829702629686,25.18509512553527,101,1,kai
103,64.49733915249652,24.02672905384926,206,2,octagram
104,74.60038619616454,22.917257634424733,460,4,outer_ring
105,71.49177965129833,22.90178561104274,384,4,outer_ring
106,68.12402994976203,22.111920214728677,199,2,octagram
107,66.05159190969442,20.16874591560034,244,2,octagram
108,63.20202749102785,18.99490782053233,275,3,mid_ring
109,61.38873260763031,18.985882766885474,161,2,octagram
110,58.79810928469296,18.199784743220498,201,2,octagram
111,55.171418487427445,18.181734133082266,196,2,octagram
112,52.32185406876088,18.167551403078384,254,2,octagram
113,49.73133177629397,17.381554389743226,137,2,octagram
114,47.39985161002669,15.82364258559148,327,3,mid_ring
115,44.809329317559786,13.491438418837454,332,4,outer_ring
116,48.69506224102494,14.670433687417948,271,3,mid_ring
117,51.28568556396229,14.683327626888236,356,4,outer_ring
118,54.13524998262886,14.69751035689211,263,3,mid_ring
119,56.207586992226034,13.93472112720766,378,4,outer_ring
120,52.06281194256123,12.367784269409064,419,4,outer_ring
121,48.69506224102494,10.8047147889003,483,4,outer_ring
122,47.14080948382705,9.637323663567436,410,4,outer_ring
123,46.10453994855802,5.7664470886927575,427,4,outer_ring
124,50.50845815489291,9.267533191972843,542,4,outer_ring
125,53.87620785642921,10.057398588286915,382,4,outer_ring
126,57.50289865369472,10.075449198425154,471,4,outer_ring
127,60.09342094616164,10.474894423405615,393,4,outer_ring
128,64.23829702629686,10.495524123144628,475,4,outer_ring
129,67.08786144496344,10.5097068531485,290,3,mid_ring
130,71.49177965129833,10.531625846265634,565,4,outer_ring
131,74.60038619616454,10.547097869647637,449,4,outer_ring
132,78.48611911962969,10.566437773163996,477,4,outer_ring
133,68.12402994976203,8.58210508488743,439,4,outer_ring
134,68.64211420216132,5.105516561480734,528,4,outer_ring
135,68.38307207596168,2.7848160304890826,404,4,outer_ring
136,37.55584669255833,25.56769476077181,354,4,outer_ring
137,39.36924260642631,25.19016852890848,234,2,octagram
138,91.69787373863436,41.68649501431904,492,4,outer_ring
139,49.990373902493616,95.9848230472893,507,4,outer_ring
140,47.917935862426,95.20140462071036,452,4,outer_ring
141,44.03220293896084,92.86265347958047,436,4,outer_ring
142,52.54005486075389,96.57893035993864,563,4,outer_ring
143,48.81102365944098,95.46173317884016,486,4,outer_ring
144,45.09628160300724,93.8246807169802,473,4,outer_ring
145,41.70476253510866,90.1450370139092,392,4,outer_ring
146,41.775058341202126,90.03560171204882,397,4,outer_ring
147,39.29612220125817,86.26084352258802,454,4,outer_ring
148,37.67809828944543,83.62371040889239,524,4,outer_ring
149,31.840990050167385,76.79041123825121,532,4,outer_ring
150,29.693639115583828,75.15173450918061,385,4,outer_ring
151,27.66815840614037,73.27624429141406,348,4,outer_ring
152,22.437509603126724,64.10097881328326,391,4,outer_ring
153,22.32476323035172,64.13518205389124,387,4,outer_ring
154,22.23145734704854,55.752031620343175,443,4,outer_ring
155,25.037157702249324,51.45266205599764,228,2,octagram
156,26.656135755798115,50.969409480132775,205,2,octagram
157,26.712921655025998,50.93562254965351,241,2,octagram
158,31.671419783221967,50.90044881517368,256,2,octagram
159,37.16642194636341,49.739010434495405,52,0,nan
160,40.81082798054593,51.63787085147889,120,2,octagram
161,44.77024092560981,53.269511597775306,19,0,nan
162,48.60326721885768,54.73523807334642,16,0,nan
163,51.626735157233455,55.567848138824765,169,2,octagram
164,52.43532871833328,55.408876695859455,149,2,octagram
165,57.17863080336661,56.55186929606762,257,2,octagram
166,58.76046751246821,57.52294619321563,157,2,octagram
167,61.461066671507446,63.05389951411775,250,2,octagram
168,61.36601371710091,63.34897086190159,214,2,octagram
169,61.66624501021617,65.0638922304652,129,2,octagram
170,56.954792897903474,55.75951325061312,110,1,kai
