,x,y
0,55.46451894528048,96.41811500155384
1,52.51858404569128,96.09102463729361
2,47.1726792457193,94.321454933652
3,42.70567766930169,91.05480239794659
4,40.23594107329642,89.10550290291575
5,39.00634423881601,85.29532247776362
6,35.19996602057429,79.44565113259785
7,32.58096370524973,77.35829628516599
8,28.32987990453099,73.31297616696476
9,26.034092461752408,70.84788146127336
10,22.97765615227311,65.7086607854907
11,22.839139524223967,61.688803275839035
12,22.860425596366674,57.33538188866158
13,22.99546749573971,53.63089225223954
14,25.942963385688063,52.65351493468511
15,30.202264228949844,51.77798611135688
16,33.34536424734061,51.45494225041127
17,34.38039510017202,50.86910132435695
18,39.26514210688193,50.49905985579409
19,43.47730802332638,52.466002013339455
20,46.250134828358945,55.116039354880435
21,49.894851464647964,56.28102246650098
22,52.63845561524283,56.72274308132768
23,55.78750834796778,56.67908284908778
24,58.44007912160873,58.919670449904324
25,61.913062054789414,62.70561785694095
26,62.758323895293536,67.34577548080337
27,62.277189399469954,70.08145422873545
28,56.70802471459007,56.00543757687308
29,54.989344646661195,50.85025464640338
30,52.07700342478629,45.293946072968886
31,48.25073346667548,38.24208144317897
32,49.008095174129345,41.733035253669506
33,50.2806378005611,43.15785168488453
34,44.912129996776684,36.51372042983356
35,43.89492735013212,31.638305162070278
36,38.924946093087364,30.146820163609025
37,36.51867130955564,30.075276293566425
38,33.080956290758856,32.07227848790676
39,30.105090871525032,37.47069070930573
40,33.98306245339351,41.447363193358605
41,37.46209449750709,46.51767582318937
42,38.231001116825325,49.2128290370727
43,29.970747899333258,36.42707282443137
44,30.61817347142148,31.149581269736295
45,30.481649689190906,28.39337764183017
46,32.37737817704411,26.636191510977174
47,36.20416167238929,25.021634491809955
48,41.937501739665386,25.266295506987394
49,44.03524053860481,25.235285776991304
50,46.803168691536975,28.250585887642952
51,47.94377781568904,31.955359202547633
52,50.04325883476574,35.43218907826844
53,52.228789379143464,37.82190417001483
54,53.69168586024864,40.18988370622558
55,55.48576998049277,41.432459064301305
56,57.656450978411094,42.855990702233015
57,63.28667597572158,44.65264809262695
58,65.49240900561377,46.17395235596441
59,68.8304449735165,47.00519859614551
60,69.99172986422367,54.33800262424179
61,72.03398618544051,60.534439829100556
62,70.57526470147887,64.75697292454011
63,68.8051724630329,69.35481596123095
64,47.060275200702456,79.36674063812544
65,49.06669109377739,84.70070400832122
66,50.153562532759544,85.35009630567765
67,55.0484040903479,85.78201623903497
68,55.79034731049756,86.48971708268142
69,56.9974491590646,85.8138548921309
70,55.976202344227964,82.54396896304776
71,54.462336078972015,80.26156626065539
72,51.92073964961135,79.12231950940712
73,50.70378022577124,78.84191317877614
74,48.87952259900249,77.67131095473606
75,29.82242862317282,60.01076177089618
76,29.569185958817194,61.82547170398018
77,31.105736909597276,62.0744760238999
78,58.20173144339008,99.51850609954762
79,61.578581266920345,98.10512019747081
80,64.68471725026716,97.47229551769495
81,68.03904796641352,94.32580972057077
82,70.4251456278937,91.27650728234349
83,71.58740936610272,86.10032605377717
84,73.16219282207993,83.19612378003255
85,74.27519063898391,79.67956555545777
86,75.23443007330344,75.34184117415614
87,79.25288836241069,69.90228344834
88,79.9293528751705,66.86767972972697
89,82.22297438810479,60.302178917560525
90,83.6058952128831,54.708293778749905
91,85.13906723297062,50.93956714005166
92,86.2200556624548,48.434462702536486
93,87.6977412649961,47.38031577017131
94,89.21740118671993,43.12583147401991
95,92.96329989080681,40.545873940428905
96,95.09204019723585,36.571004017374676
97,98.20442968506862,33.90991794468435
98,55.220976681723045,40.668178854670856
99,59.28271039965001,37.74284083426137
100,60.514523317132536,32.52137448755577
101,63.71716168379996,28.422316305867252
102,63.57304131203688,25.199512011567524
103,64.86898914263362,23.94389683125294
104,75.09310325926,22.427471750847882
105,70.89171581700153,21.334431999542712
106,67.9527704460058,20.683320631392355
107,66.64198286619792,20.70346533832119
108,63.724305512080726,19.755854533869538
109,62.62779501279107,19.256514838713944
110,57.50914898458387,17.995476186431013
111,54.89595494357456,18.770449260676312
112,52.18232124894103,18.717403737336593
113,49.841573716619095,17.718540462914603
114,47.319716897194475,15.662170501584477
115,45.080078448620434,13.80701693657176
116,47.51805700135295,15.251083369540764
117,49.87366041928477,15.109893954154634
118,52.60380598246028,15.406619712233036
119,56.17963566361302,14.706274297742437
120,51.25991459236065,12.730291043611983
121,48.47890111311248,11.331619903818476
122,46.43277422631542,10.217046795026114
123,44.626358441077016,6.1803134174264365
124,49.14792894834095,9.907381960265578
125,52.68247952485135,10.24901230153752
126,57.74737568379705,10.359057054083967
127,60.20089948466406,10.508074608376752
128,64.62311366523612,11.455400201726693
129,67.80724515645382,11.207712276039365
130,72.44869590826738,10.449501624926913
131,74.90488480519814,10.916210193372955
132,79.26107145158323,10.416849494515544
133,69.12897964930386,8.585758731354783
134,69.25313585375419,5.237770777555648
135,69.90981908696311,3.4709467816964366
136,38.20533323719728,25.825698085734583
137,40.61383901436882,25.120492547915937
138,90.93546856944106,42.235286798081205
139,50.72043040081886,96.38638391590818
140,48.53236144143033,95.37671955283176
141,44.57257923727463,92.33863928953522
