,x,y
0,54.035026926466855,96.06128634289867
1,51.120388419690116,95.52212872011796
2,47.303799575516685,93.4402364247099
3,42.792936069649684,90.85429674016997
4,40.66802243616367,87.54834939775029
5,39.87117864457323,84.0335690948613
6,37.12239602265908,78.79590403229545
7,33.41170608763662,77.2872193270382
8,30.493974649470854,73.9868385103668
9,27.162240624009907,71.55297540428964
10,24.503583391741614,66.75647329905551
11,23.35305140026485,61.79448465809356
12,24.696473114050075,57.63713467425701
13,23.588822712156553,53.58732000692617
14,25.91439427755525,51.19418874328068
15,28.114657973273275,52.7672772637463
16,30.363744777806325,52.21159355902109
17,33.97875897769387,52.66586563838282
18,38.47817691788555,52.729294100989556
19,41.8829734842128,54.37646274290981
20,44.73429594192721,55.57020793405946
21,47.369248781049734,57.86803330743239
22,52.665314759625964,58.69613649562291
23,57.43995581964887,58.86709871547869
24,60.38217366551399,60.45608267073151
25,61.278616183644885,64.81626387270552
26,63.20726124049743,69.63822308444095
27,62.28911213411916,71.7238979164865
28,58.07723579891303,57.05237119448228
29,55.976744752618096,52.08728608660151
30,51.66541644567073,44.398108778878644
31,48.41439908320862,35.70916978947032
32,48.49432852450059,40.43465394142207
33,50.066102586685965,41.82108001436031
34,43.736371401595854,34.900839135496945
35,41.6490898811774,29.980679000339563
36,37.30422684218699,29.950135955291405
37,34.277364851558765,28.179882277777946
38,32.05190028920719,30.967872788118235
39,28.68163004363689,36.43645844262206
40,31.348210912271757,40.11196980721189
41,33.95271403127586,45.71297242401672
42,34.8808023712422,49.2700561771026
43,29.15292493471626,34.91775472780546
44,30.27266029705127,31.822818842041016
45,31.46926197278246,27.31923190299416
46,32.21945633562562,26.659780232414857
47,36.52180527946848,25.18348430630005
48,40.56073432513032,24.01296752279415
49,44.17350983077797,23.55640003132526
50,47.396223957319386,25.7333109630749
51,49.48558621514972,29.52188247421546
52,51.701404383573056,31.195007358020664
53,55.97670455240231,34.32415612242292
54,54.14698715934308,38.94054369417675
55,57.324638223000726,40.72291079326223
56,61.43034167944746,42.68599904936897
57,64.16948703824374,45.05123970184513
58,69.07467800924172,48.57918406217689
59,72.75344085406418,48.51322203406203
60,73.36675321767555,55.1992082779288
61,72.27756592801967,63.21605439898949
62,72.8246639686424,66.227168029844
63,70.30075836776119,71.19849421681789
64,46.37014499129494,79.30608695539202
65,48.70735780702271,83.07467754642042
66,49.67674913822229,84.83112503561547
67,52.81854626181725,85.76959897237388
68,55.01907782022224,84.73854261275271
69,56.486615496500434,85.29695206728032
70,56.6785354248593,82.24148337219918
71,54.89403161761713,80.9134841492488
72,51.21166101332699,79.62774129325197
73,49.13800513943979,78.95440328653837
74,47.276183359941996,78.76992527560543
75,28.7308835245704,61.095530653964715
76,29.822279759970474,61.858929704906245
77,29.95594077511798,63.08009419253833
78,58.061400483157534,98.86949830571513
79,61.74260542759965,99.27369116855515
80,64.7661707929558,97.84100550099942
81,68.47275431674555,93.50150778173591
82,69.90294331153163,89.93898107960165
83,72.07473652644502,86.10428749699625
84,73.03845763981143,81.6978157305801
85,73.95085835507469,78.74531638280824
86,76.01538805116037,74.83985956774987
87,76.26503421033955,71.25029903650997
88,79.3131216182451,67.56907752534877
89,82.09817566624365,61.38145843352162
90,83.09073238201586,55.06463137811413
91,84.45056228969945,50.84717538766974
92,86.25519051117779,49.397402750055996
93,86.95972779889769,46.62552714437469
94,87.89739010910698,43.34208414199838
95,91.6074164307433,39.992635056823325
96,93.40426117927291,36.02229926992856
97,96.04028510897331,33.77248454034713
98,56.7484414542101,38.053908085065416
99,60.30442605232142,36.480984172242096
100,62.6511130064893,31.549502799317757
101,63.598064185136415,26.565055462439556
102,65.43628164763668,22.806326612123836
103,65.04335398535076,22.3191337511663
104,74.43584384725206,23.48047670311825
105,71.02034947787844,23.24620608132733
106,67.42818969021675,21.738388877740253
107,66.39040714287395,19.327215879403948
108,63.41474591217515,19.018974607321827
109,61.18990844830541,19.19667322272828
110,58.95618197126847,19.037158366287265
111,55.484826346992165,18.10865566168865
112,53.95516571767539,18.099616518539214
113,52.1556710292882,17.218784694662986
114,47.88208785023069,17.22731369698651
115,44.48856575999869,13.871019546878115
116,49.782134082602354,16.574291391276272
117,51.33860569357653,16.00791337963844
118,54.33718210925765,15.75985988472715
119,56.81710269235956,15.827633933485428
120,51.46805604826731,13.186870275730794
121,49.331261821850696,11.719618303822486
122,47.52117768627043,11.05493076576176
123,47.32654844957897,6.387164204973679
124,51.644334436755635,10.623439786492842
125,54.18150056729582,11.357118051820619
126,57.31260647213868,12.477070045631887
127,60.25399364996428,11.64189395311983
128,63.3643869261307,11.641516184339523
129,67.35777051354282,11.357816888971769
130,71.52303315439492,10.934499503077998
131,73.64584777428367,11.258428520929012
132,78.14130291882309,11.610463031000151
133,68.62167807508375,10.416988764442802
134,68.18821073833205,5.83156084143368
135,68.2213619694707,4.412328405950758
136,37.90548342837646,24.95783364969333
137,38.41061683185335,24.96459430857024
138,88.99909057623589,42.795997220394916
139,49.40307505185296,95.80339025881968
140,47.63021860137508,94.48391081692935
141,44.497315124265896,92.31562605540525
