,x,y
0,56.33564548450873,95.41192387702448
1,53.97633541654908,95.66394204255701
2,47.807425571033605,94.33751158810959
3,42.91319889224636,91.14525394872237
4,40.21712731281639,89.38705025093857
5,39.83888548967779,86.14807715512191
6,34.418610795606284,78.09490652019187
7,32.418280439986376,76.90576550755615
8,27.70241120563925,72.52876780663696
9,25.54564836593932,70.49108111105832
10,23.348793484296134,64.29940555511268
11,24.05203224038124,61.671240944683106
12,23.679842547314628,57.849347008932625
13,22.944618794008512,54.905190910863766
14,25.392322299718725,55.10498701210767
15,31.207433847723035,54.00438968479616
16,33.54525643755165,51.833187588674264
17,33.12776280458163,52.057281826874814
18,39.14058474391414,51.008534182396055
19,41.68295415180225,51.5286322916344
20,46.22036220300416,57.72065750785591
21,49.38807399888942,57.8698616554182
22,51.596125973223494,58.38279673766462
23,54.31782184653021,58.539112031803754
24,56.0012558856385,60.51216401460704
25,63.27145619021187,64.22220035087639
26,64.16112356076026,68.38749389319213
27,63.25032052490881,70.25214273947864
28,55.22131948198646,58.72193669669896
29,52.42728137141744,54.1765643556026
30,49.49962824327758,43.071094001730664
31,48.781309133638004,37.79261542729677
32,47.84677644188288,41.134690809313526
33,48.34787703153504,41.8896060071808
34,45.00440758772151,36.28953315623356
35,43.87312793196538,30.83249546793994
36,40.11753839888745,28.576714326586085
37,37.52012918234385,30.074277023703104
38,35.24619011736129,30.956321734630652
39,31.430018061327996,38.46868313190432
40,35.05476074435517,41.88709433511077
41,37.12987001803473,48.064801726170266
42,37.046062964672444,48.22441997116496
43,30.610576000538252,37.66859439741
44,31.98628638214753,30.464104628626522
45,32.12025686533243,27.565537259589814
46,33.248936403693804,25.663851395925164
47,38.07791692647819,23.705195626663258
48,42.25849131602547,24.43089275987895
49,43.820038894876475,25.458511621986283
50,46.63192527337527,27.15424074961929
51,47.52013158944753,31.168136971617507
52,48.85572255639114,35.77609199198768
53,49.541780808392645,38.338898281965776
54,51.42052457730409,40.304826265505895
55,52.23241125674913,40.01255973443644
56,54.903094507374526,41.26018069026806
57,65.50860188420093,43.769553651159285
58,68.1703771626235,42.2508532166626
59,70.61928277792879,45.159643572114106
60,69.73208752753678,56.51877992981215
61,72.92589935229819,59.37519502881971
62,68.6933507785606,64.74676018049757
63,67.65346861069582,69.16940295622122
64,49.29555206777361,80.20957452002776
65,50.29611099735363,84.52447602607633
66,50.98322459767598,85.86122994533618
67,56.53655590220185,86.16152702164739
68,57.02814727431548,86.00374096810316
69,56.77072295967158,85.26963970383031
70,56.44543457279666,83.17098852660277
71,55.88634498048733,81.42021348511643
72,53.67952330360753,78.77708075026234
73,52.17042411719143,79.151510562413
74,51.05617985136371,77.80360143122707
75,28.937833810709055,60.099327718504085
76,29.514152197720225,61.23303872423404
77,29.93286201833545,60.88284154421905
78,58.50885238793537,98.44799578252437
79,61.76056617189143,97.85818246950537
80,62.491011925569374,97.07293452360261
81,67.0397611937051,94.31741188598956
82,69.23845025390773,91.59028832556064
83,69.72284849393333,84.77850474098922
84,70.35435416308515,82.13459996240137
85,72.82763744594722,79.13279363309509
86,73.56372022266366,75.5411991616705
87,79.95631800730101,66.99416107518417
88,80.16104099857037,64.92792696663868
89,83.10510638836112,60.69390131939132
90,84.60410660696459,54.92238564703952
91,85.9880462186159,51.45686406022871
92,85.87790629458779,49.41256724910691
93,86.64565406067251,48.627476806275844
94,88.64448086953416,45.429572258198014
95,92.93096785153021,40.78491029226732
96,94.50171603513671,36.97821750320707
97,97.56318618718586,34.42323878708552
98,52.53570509050446,39.74284401432949
99,58.441928178874974,34.45315670592283
100,60.664005597039925,30.693180724732912
101,64.27613342513403,27.600682930295203
102,64.21345732825505,24.033020969435153
103,64.84721727350883,22.37007513307276
104,76.30354419644875,21.969997138209198
105,70.6182990076478,21.384376536881557
106,68.59416716481398,20.031025571510355
107,67.60279588985222,20.44392453755946
108,66.59630093468206,20.018440877798458
109,64.68083197376566,20.700491899546464
110,55.76047612019633,19.632687146935904
111,53.45869442910536,18.829235208524196
112,51.292600755216704,18.693696737126512
113,50.65294405167995,17.960431535359426
114,46.83080659331242,15.542464384978066
115,44.550103610536546,12.549845762218276
116,47.79762053972449,15.11232739130535
117,48.68367864401493,15.881460774716162
118,50.658733346558236,15.260155329005823
119,54.76146099382267,15.982814849124942
120,49.7770518366179,13.261553770579175
121,47.489389416256046,11.823998318776935
122,45.55416281360966,10.401040224293043
123,43.21107554064025,7.152298235402156
124,47.97350141008969,11.176651328675105
125,51.02265618213398,11.247716305197729
126,55.18934785516432,10.489257203624312
127,61.23548884302603,10.513598353080031
128,66.01960567210907,12.634795461943668
129,69.90222654233486,11.773792659655712
130,74.60702263401609,10.780174667615194
131,76.55179263956359,11.044577438403056
132,79.76478696059925,10.14627330044363
133,70.7052345761011,8.820815979311446
134,69.70172879524081,5.283333078251864
135,72.25374449421733,3.590389484681229
136,39.81387570539268,24.98042980800085
137,41.63271469521364,23.574236179979586
138,90.8907147100794,43.33939122379957
139,51.48979694840285,96.05347584314953
140,49.23297421881163,95.62130924062802
141,45.64131297084059,92.82768493385359
