,x,y
0,56.66869657243859,94.78466566779132
1,54.855765723860216,95.05210354678456
2,48.67823798370107,94.62725543085195
3,43.67005608301592,91.29073048838012
4,40.72816557625198,88.97963776375576
5,40.355890595040805,86.20556190884248
6,34.00005308784674,77.13102327677899
7,31.409961291293147,75.87435001578818
8,27.19556584918086,71.4195388625115
9,25.491110328741204,69.7625151702816
10,23.484863861141378,63.73211729063903
11,24.722629835320962,61.69048705980193
12,24.088652850279214,58.89981806943316
13,23.43074984076437,57.004465909845244
14,26.144709811365885,56.541091164205646
15,31.042804028618708,54.959605581508185
16,33.24663220823531,52.453252054047304
17,33.37992408758125,52.20513425719194
18,38.015521786955354,51.11880477609212
19,40.828167207653856,50.49303653436027
20,45.371839197826134,58.675303795962236
21,49.52109868020104,58.331053678542574
22,51.85080836798187,58.57352640096246
23,53.42833658666536,59.18029210303243
24,55.04105330321107,61.59236877017946
25,64.55436942163018,65.41897883979796
26,63.848285716070954,68.54749012591571
27,63.1873435797964,70.32775635063898
28,53.79068289630664,59.1141320108386
29,52.28957407419036,55.89257166403898
30,48.25927062465662,41.80240396235067
31,48.93686528387947,37.41570992161152
32,47.77105626124423,40.878642115611015
33,47.79626174072247,42.210095756777555
34,45.03187672455235,36.129076186298654
35,43.93572091011303,30.67124900565364
36,40.99562537295073,28.233248738939047
37,38.12796123557623,30.244715797026974
38,36.22152298043436,30.217284669258614
39,32.04359230126791,40.17468787268369
40,35.25221155846987,42.95625683138181
41,37.310501005771265,48.26419815868581
42,36.7153209828792,48.550771396875035
43,31.41436416334825,38.07813625975315
44,32.7226339189498,29.806715982659245
45,33.37336354747913,27.060790053314246
46,34.742950636144045,26.09123800259149
47,38.53163535469151,23.485850602091375
48,41.831119165589776,23.91798280480009
49,43.9933466618677,25.273567345098026
50,46.55749203878872,26.969737967436757
51,47.340696913870076,30.793388785245178
52,48.719534055153474,35.57478321930955
53,48.80237243178825,37.836392283334
54,49.88997939552691,39.92668453819093
55,50.49651781786773,39.78228629491795
56,52.89753050314979,40.635356777751944
57,66.8451059848753,42.59313558568774
58,69.18393918723267,40.69672699281292
59,72.30111941966166,43.47826446882125
60,69.6919661329841,57.60293508889487
61,73.07283281782449,59.57672813766407
62,68.30499910315203,65.08120742741141
63,67.41620331934266,69.20473524038208
64,50.5757844850805,79.98212506026996
65,51.41301110795195,84.13703610868686
66,52.26078333332642,85.34496252448868
67,57.009070744776785,86.25826553655567
68,56.96040936167177,85.94124785368068
69,56.99103373172211,86.18460837029819
70,56.21294812572643,83.3813902037758
71,56.925719749428545,82.29228480443508
72,54.03474339197258,78.82426349901861
73,53.2121131027929,79.47926104543106
74,51.50392918858462,77.65241200374736
75,28.53724589738497,60.557736453499146
76,28.69647825240293,60.95407874514581
77,29.428011340422206,60.951336121270344
78,58.98521949433315,97.67489893120089
79,61.544580088381565,96.9746628546643
80,62.617948369207355,96.6990089926683
81,66.07855044026297,94.22773327574939
82,68.2932921979741,92.335675959907
83,68.07313778872299,84.6369904406254
84,69.13450625951914,82.44695908837303
85,71.38268694107559,79.27009052484541
86,72.6460086802765,75.02487218467367
87,80.08173690242633,65.47716523486719
88,80.59280053419133,63.525905768452034
89,83.43201827820127,60.6163841325324
90,84.05148391916428,54.83328963356113
91,85.6880034212366,51.08265675549717
92,86.08791887579706,50.55620512380432
93,86.2470069002176,50.38523812666163
94,87.47817078287703,45.70807510730616
95,92.22142698907132,41.35672914114473
96,94.61117083469415,37.57049873148378
97,97.53318558322945,35.080477393543916
98,50.95546409555484,40.31715017624977
99,58.7423644105305,32.60912915566995
100,61.99081964752071,29.61996874403788
101,64.65833875841594,27.190891480030313
102,64.5818062916541,23.81212518719623
103,65.16398417070357,22.218557775844577
104,76.7490605676918,21.7837553499623
105,71.09566880790341,20.563204048838234
106,68.71147908870586,19.339183514795256
107,67.13289265229308,20.576686483317488
108,66.82688487565352,20.422024357003952
109,65.92444122031405,21.31666463246762
110,54.65727700072518,20.164722429573867
111,52.44884294094257,19.43409161277092
112,50.66352768853846,18.112543108216308
113,50.00248343668537,17.582884493105055
114,46.71295535752491,15.596730685524708
115,44.2534246219171,12.256154823058028
116,47.57748369326188,14.784909547659426
117,48.41106747481702,15.800478543795043
118,50.101393390249875,15.128020118915645
119,54.39887537731935,15.922071793618397
120,48.7911856085568,13.602985345933435
121,45.54339229973054,11.775954512068708
122,44.215010824124334,10.49768242845366
123,42.57026362180762,7.23157992686865
124,47.16852097209,11.167105334733044
125,50.29826450431402,11.25050742637159
126,54.53165905462637,10.800378965157924
127,61.977445479426265,11.16514262698225
128,66.53940539997451,13.158521326276617
129,71.00071017226519,12.2454077415593
130,75.50232200931475,11.241936627582984
131,76.7595356385634,10.78508220403065
132,80.42808990996343,8.942213889479037
133,72.05776100303561,9.144827113824485
134,71.26248362656511,5.3440376261409375
135,73.84519584271987,3.553959070120848
136,40.671646312629235,24.64360911097872
137,41.75861165950287,23.917272796279818
138,90.43908111452721,44.12437167503996
139,51.9543858172682,95.81490291090206
140,49.648057736452984,95.88126683716767
141,46.174374098507236,92.91056500718493
