,x,y
0,54.130860302150836,82.25712642330011
1,54.84927153239904,83.4950366287972
2,50.23668752540638,82.29452132161086
3,47.99867360572587,79.20680219636571
4,46.76533466298437,78.90623102015083
5,46.25905980868106,78.6303027658164
6,43.72424314140519,78.04388576454186
7,40.44123504896205,76.67349004125823
8,37.342010856504125,74.95949424275018
9,35.59794782167619,73.72441363767648
10,33.65707371768334,71.97729057001195
11,27.511637459977152,65.07657964418509
12,28.03802062005795,65.1621571653333
13,24.132982912682834,58.237564392528164
14,23.27101855712356,55.351879153451655
15,25.28633349478359,60.45410532417231
16,25.49351905547091,60.78810430173428
17,27.489027149033028,65.16196711874363
18,27.155289348506624,63.7637711443251
19,32.615398048865124,71.16136090793299
20,37.932784470332514,73.58343080934849
21,41.38672755055085,76.93837391597137
22,56.294478590938006,79.60400899662794
23,57.535666722933406,79.15683809390872
24,64.42931817868038,78.11184628990684
25,62.57919458609551,77.927860798266
26,63.23715763258293,78.1028394235483
27,63.85169149868343,78.35196202305863
28,63.35662048085063,78.30426048810438
29,57.99081401145433,79.48000811321525
30,37.58749334517344,24.97653159678414
31,43.832683178609145,20.428647144428258
32,38.01625332472529,24.921829183040465
33,39.16091211179904,22.791822712691634
34,38.95280474050651,23.6726166763513
35,36.672712378003176,23.28323917285674
36,38.089584966028546,22.8885125083589
37,36.44839298053385,24.206079413939648
38,32.42656598096915,28.15435526849126
39,25.630770120609494,38.62685465445486
40,25.92813872603799,43.54211495716774
41,24.689781687796156,52.01429679263461
42,24.366178876170874,58.91038027107203
43,26.78509375494347,39.81712543904031
44,30.618427943595766,30.421779589797474
45,34.69696481454677,24.81026244548174
46,34.030477558776454,26.57548743360404
47,39.181602899326286,21.127190615200515
48,38.99704939733232,19.832074084690312
49,46.225234398556886,17.25902347458428
50,46.57288050489095,18.874654623797294
51,48.43643918572057,18.373520825592408
52,55.78919422042432,16.64127467028637
53,64.43020444617613,17.59317880390151
54,52.061829358470085,18.662276053333677
55,66.2410337453418,21.244097252219085
56,80.83852953831187,36.16312961115414
57,80.73126554274837,37.401669168974195
58,83.45709909749884,48.06592689131395
59,83.50314640390724,51.2806669950153
60,81.48491803169163,64.50991783543104
61,71.14020638566512,74.71619511864698
62,73.02032916378667,73.45145080987676
63,64.60949671809841,77.9668609512876
64,48.35287247382954,79.19936292534895
65,47.10379041523596,78.8796924935226
66,54.1810496808575,79.80931665746648
67,52.68904243734177,79.61446702154322
68,50.35571424374773,79.5372033884562
69,54.41578235880427,79.21415239193722
70,55.424239970550516,79.67944072540571
71,58.82920298946331,79.49085408250431
72,52.11297643438885,79.5326656203665
73,49.98132305161674,79.4042429304917
74,49.687842552979575,79.14777668961098
75,30.39544723637326,68.37152259570688
76,28.426688111780987,66.50592766443881
77,31.353878375061438,70.09106343887096
78,56.00388974758884,87.50702020444729
79,57.92966922807558,86.8429281008381
80,59.00085462534746,86.79734390530787
81,61.97732515264877,82.29086655041928
82,60.3816282071538,78.7687046615053
83,64.14803215618156,78.20438326070486
84,66.7618284624334,77.23997858098785
85,69.06380995599746,76.07504486676225
86,69.53351557643052,75.43764813528674
87,69.27717248666515,75.7076841686709
88,74.73206188278436,72.2465473185997
89,79.4498051818483,67.48237804773844
90,82.88278729759182,56.41177680951708
91,84.97167573985745,52.82184045632111
92,85.46453160850065,53.89177988148629
93,85.82164030380024,49.04149019718107
94,85.43219603666847,45.72350668831371
95,85.40051628691445,41.07095767595422
96,85.39410354045293,43.04643773095272
97,84.2376540179859,38.71530335642433
98,65.55144021204946,21.477118330132388
99,70.56112342016839,22.32736034783371
100,70.08704281079038,21.82854160793987
101,68.09433570415732,19.762100737314086
102,65.16641079450896,20.177680416028707
103,67.03510355821557,18.864743619707017
104,71.96030382845125,21.338043534916462
105,72.08557084554862,21.5369184766249
106,70.50921379783269,21.09585265165284
107,64.70816548379455,18.014898874194177
108,62.112485693867576,17.242535683004945
109,62.838467440263464,17.217574210192456
110,60.49310250936473,16.744690957541764
111,57.44236707872862,16.038587376134025
112,54.78898565905303,15.866591774359783
113,56.70939298132333,16.27971550560252
114,49.04320129515903,16.333459193969215
115,50.076842340614355,17.028759294326807
116,54.26280500849453,15.858979700490753
117,54.17587472700902,16.750569138787725
118,57.2586002865271,15.984793736062722
119,56.6973221437725,15.95667539796957
120,54.869301032140456,16.104307607386204
121,50.59369425270026,16.195875094138593
122,48.63773879590258,16.920777080287262
123,50.9456106999697,16.224233409421227
124,54.254324237121416,16.47870523689509
125,55.59133403454168,16.222730323588376
126,59.37842746198033,16.83022642572877
127,58.25530243234285,16.216608383159684
128,63.92950466272146,17.392407769744782
129,62.36150300929127,16.88822559688219
130,67.24688156275887,18.608871899761404
131,68.48440323198137,19.272703172031378
132,71.86387047206973,21.170938367627226
133,63.44327211815997,17.300563308037876
134,64.15056864920592,18.087909156875302
135,62.32887327651575,16.966215284466237
136,38.64055617861713,20.923150779669463
137,32.80265359117107,24.554913021405625
138,86.00009047613337,45.87077104446601
139,50.10126901358092,82.71885525492662
140,51.72446541782216,84.92243099760809
141,51.372479572396436,80.84410944118845
