point_id,x,y,assigned_slot_id,assigned_layer_id,assigned_layer_name
0,60.14884335868702,86.75078269756902,399,4,outer_ring
1,47.62289131481498,87.05731908879979,518,4,outer_ring
2,48.914065103520095,86.2126433555227,428,4,outer_ring
3,43.5966015139592,80.4775094227638,261,3,mid_ring
4,48.831338456454844,75.59519232910745,312,3,mid_ring
5,51.33361014123545,68.77228063129793,124,2,octagram
6,28.320456881409516,76.6337856237957,385,4,outer_ring
7,23.30274340714186,72.00516494819993,553,4,outer_ring
8,31.433732432055884,74.22201210532717,279,3,mid_ring
9,25.694808545737654,74.0164850532007,420,4,outer_ring
10,27.43243002197935,76.25919015330334,367,4,outer_ring
11,22.317517037579062,69.9184745634449,480,4,outer_ring
12,21.585725344859352,68.9599885820137,443,4,outer_ring
13,13.6929582670026,47.19114026620295,401,4,outer_ring
14,18.92089499692704,54.531119161992564,305,3,mid_ring
15,37.73818514825958,62.820379923477155,233,2,octagram
16,34.04529001351047,62.73704069123832,144,2,octagram
17,45.26199259263372,61.85382718719789,134,2,octagram
18,50.510219669375275,68.41528849083156,128,2,octagram
19,58.85611871490683,46.3175892855636,71,1,kai
20,50.31523554423273,67.09487194151387,169,2,octagram
21,44.88383133914797,58.373608535541855,37,0,nan
22,48.12357506189024,63.65464222991037,218,2,octagram
23,59.547898941681765,53.818446469898376,69,1,kai
24,65.87008574678401,69.9463319052016,297,3,mid_ring
25,53.052537033943985,70.20021781568254,176,2,octagram
26,58.79363628189117,63.511209930313235,167,2,octagram
27,46.98064598511686,75.61955470922348,293,3,mid_ring
28,51.306844487479225,46.44636196035282,40,0,nan
29,55.298060472792415,53.67001918420163,88,1,kai
30,64.39828455684346,52.537351673598074,86,1,kai
31,39.09562452466172,43.64770850745003,23,0,nan
32,54.28702120399308,32.04398509373958,109,1,kai
33,45.62500317523972,55.924286551739485,36,0,nan
34,45.90807094446726,49.04226943119002,9,0,nan
35,51.71053716853405,34.12627978161704,12,0,nan
36,45.085454879270706,37.42622719640513,30,0,nan
37,38.52651913748526,35.923482336613766,231,2,octagram
38,19.68369448683903,34.21074100142816,299,3,mid_ring
39,14.203664297911118,36.55976129261481,343,4,outer_ring
40,42.82683419974499,40.910446214500915,14,0,nan
41,39.64052436787579,40.27905603679677,41,0,nan
42,55.19344268810003,37.5072743883171,98,1,kai
43,14.757296284814434,37.07097512691184,560,4,outer_ring
44,15.87319162937322,33.19793941055771,498,4,outer_ring
45,29.433079955595808,11.545859375987003,336,4,outer_ring
46,24.41889999527356,14.832577010012292,431,4,outer_ring
47,27.518692255210127,12.381382777939486,561,4,outer_ring
48,47.35158621654206,48.78636979404727,59,0,nan
49,42.15285241856048,26.351703776963344,178,2,octagram
50,48.60901534991225,44.51324181576716,35,0,nan
51,50.31596617487101,34.36275514830205,47,0,nan
52,47.19721541797766,44.47331561931181,56,0,nan
53,50.51568047792552,47.09434727887721,48,0,nan
54,60.4638697577689,45.70374921740837,106,1,kai
55,45.79767786043193,51.28712317494526,58,0,nan
56,62.461812886390696,52.57446016215175,102,1,kai
57,60.023282552764634,53.872599707661266,80,1,kai
58,55.49675513915177,48.8689953750662,83,1,kai
59,66.2339875878771,48.6055197654903,118,1,kai
60,71.0449608595007,51.116365447533795,131,2,octagram
61,66.31794247147872,62.64639765569182,188,2,octagram
62,75.27923229103722,60.03312392681231,194,2,octagram
63,68.42950483455387,75.41899241276754,281,3,mid_ring
64,37.10459336890576,66.71822184272264,143,2,octagram
65,39.21558632395932,84.01634415524352,341,4,outer_ring
66,48.972959320129526,86.79801959246481,520,4,outer_ring
67,51.327738711908594,66.0732292312484,149,2,octagram
68,51.5913795996596,86.54143107122164,554,4,outer_ring
69,55.60699115448099,86.9906999231943,366,4,outer_ring
70,52.33528122226225,68.13793764183039,257,2,octagram
71,49.274546183605246,86.42916414963045,486,4,outer_ring
72,47.48960599383135,82.17992292177722,274,3,mid_ring
73,54.71609331354126,72.51592422623158,162,2,octagram
74,50.654472490539206,72.48806176077584,180,2,octagram
75,46.15488774610044,63.21869417076442,183,2,octagram
76,29.808708791857903,79.20596809870787,368,4,outer_ring
77,41.486748690827866,69.41793899397356,170,2,octagram
78,49.876286321956165,85.8905059044943,380,4,outer_ring
79,67.94092031580898,83.77560002411141,468,4,outer_ring
80,59.147173782237054,85.31472851225743,455,4,outer_ring
81,49.842818363556226,86.741144166442,535,4,outer_ring
82,63.67478393528848,84.7577363659754,567,4,outer_ring
83,76.52735822280438,77.49905387848672,530,4,outer_ring
84,69.76415440512893,77.09138015713616,265,3,mid_ring
85,83.6752229789523,71.52407197952145,487,4,outer_ring
86,82.1307844066423,73.94334872604892,355,4,outer_ring
87,80.41059586008993,75.9072474785985,372,4,outer_ring
88,78.28774305874832,78.24766310318824,383,4,outer_ring
89,78.00113888318027,67.28146931855292,319,3,mid_ring
90,84.86983860172954,70.77622312855502,488,4,outer_ring
91,77.49217151980196,56.686631849717564,268,3,mid_ring
92,79.24542471600626,63.33261965261286,302,3,mid_ring
93,90.36402500301341,59.2107356422801,330,4,outer_ring
94,86.39030906127219,35.687371319213376,294,3,mid_ring
95,92.08894811454225,45.9955833212964,543,4,outer_ring
96,93.14278506980929,41.196538102982004,350,4,outer_ring
97,86.66813714918281,24.063319404896816,444,4,outer_ring
98,58.569304902378825,36.792772341135965,76,1,kai
99,59.17790724438672,37.69596721238065,70,1,kai
100,55.001376936014935,39.13452784965107,77,1,kai
101,70.11189450298141,57.638481529955726,190,2,octagram
102,59.26155869564118,43.826380446889615,99,1,kai
103,67.52166343491902,26.895052861331575,136,2,octagram
104,77.58132576447525,23.022364797505112,320,3,mid_ring
105,78.22071781968542,11.449035310923364,439,4,outer_ring
106,69.21490204580329,30.045421645965387,199,2,octagram
107,65.11209995172742,27.814366951657227,206,2,octagram
108,62.408386012760865,11.075948833699622,323,3,mid_ring
109,68.69323440165891,26.6598514300154,184,2,octagram
110,69.70006302670332,32.164688289777324,179,2,octagram
111,55.865364935817894,10.797662451590172,278,3,mid_ring
112,61.515161646231576,27.380727860250467,145,2,octagram
113,53.48554540862806,17.533557224231863,197,2,octagram
114,49.37021979044169,22.936805681004067,137,2,octagram
115,32.98931959545164,7.391855094290586,332,4,outer_ring
116,40.62422972664542,11.625675481151248,327,3,mid_ring
117,50.69407502998788,21.86435315198562,203,2,octagram
118,53.609880106525814,2.1269836343561623,442,4,outer_ring
119,55.63932441479938,3.242989275560365,446,4,outer_ring
120,59.159761447506696,3.6953414810953102,464,4,outer_ring
121,57.05163589188669,2.509717365828837,534,4,outer_ring
122,48.69672043574558,2.4357964992023304,379,4,outer_ring
123,34.299320351207115,7.706996847091078,521,4,outer_ring
124,43.37114348885353,3.9262976283928195,410,4,outer_ring
125,59.877431772447835,3.5146448539026953,388,4,outer_ring
126,55.94680621885365,11.979488655729606,260,3,mid_ring
127,55.08387617216815,2.1568452607331925,382,4,outer_ring
128,60.58391714002039,4.498010073713297,338,4,outer_ring
129,80.08272281249363,13.790098725035019,564,4,outer_ring
130,82.47845471936107,16.868643764580685,384,4,outer_ring
131,78.91379812380605,13.525364446068735,463,4,outer_ring
132,86.59544678857864,24.22156235405052,351,4,outer_ring
133,74.8902406001212,8.903951041390057,441,4,outer_ring
134,60.09442733069449,2.583959459082101,349,4,outer_ring
135,64.76522091228743,3.7589395898546014,528,4,outer_ring
136,28.91319068494404,12.108186806874526,408,4,outer_ring
137,46.127322498520385,42.318812846569564,22,0,nan
138,93.09997464381797,39.142703472634956,386,4,outer_ring
139,51.19921792584412,85.85359858020934,508,4,outer_ring
140,46.810916172146726,85.82699077127464,400,4,outer_ring
141,39.43767920814328,82.94510492065146,454,4,outer_ring
142,53.498349110940524,87.39451293036602,500,4,outer_ring
143,46.30020016434841,85.95523377027807,436,4,outer_ring
144,53.48317431958467,82.21438986619694,287,3,mid_ring
145,47.388519265350155,86.18016839612265,438,4,outer_ring
146,41.573217976249715,85.06036901049156,550,4,outer_ring
147,50.32338948733026,86.32131830100447,423,4,outer_ring
148,46.295734501135975,85.19519801149713,546,4,outer_ring
149,26.790191716529087,75.93811850397881,522,4,outer_ring
150,26.75092395546559,74.94319034074604,396,4,outer_ring
151,49.232175162029456,66.34691888702653,171,2,octagram
152,28.4327974003761,76.88548437814471,547,4,outer_ring
153,23.2744145193892,72.59879487604081,387,4,outer_ring
154,14.660496613906524,55.38933738189535,412,4,outer_ring
155,35.810763950271806,65.59744022872596,173,2,octagram
156,42.9847800673807,52.86007093171054,52,0,nan
157,30.55197352581833,42.561127542556996,215,2,octagram
158,38.69182330360731,72.5393843553767,324,3,mid_ring
159,50.1229877930168,56.86108433754104,16,0,nan
160,47.97947125426943,64.30900867114994,235,2,octagram
161,51.01320596091682,46.73786858747457,1,0,nan
162,46.38830737274632,41.23187291866222,28,0,nan
163,44.86257821792133,62.75872023943783,120,2,octagram
164,49.659055698321914,49.837420261074726,15,0,nan
165,59.173305717111,51.56335776904256,114,1,kai
166,58.744342517776985,63.38137356217427,225,2,octagram
167,68.51025501759015,62.52992640197366,168,2,octagram
168,52.940247955376364,71.96765147835924,174,2,octagram
169,49.13253397690883,71.99490403883829,175,2,octagram
170,61.59721044558293,50.39892475230209,113,1,kai
171,68.39057684267104,61.63254318307055,252,2,octagram
172,56.83425980854099,51.743917942473864,107,1,kai
